AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
691,420,Ravi Gowda,35,M,A2
692,421,Naveen Hegde,25,M,A1
693,422,Shivaraj Kumar,40,M,A1
694,422,Ramesh Bhat,30,M,A2
695,423,Ramesh Reddy,32,M,A1
696,423,Naveen Bhat,35,M,A2
697,424,Prakash Shetty,21,M,A1
698,425,Dinesh Sharma,24,M,A1
699,426,Vinitha Patil,41,F,A1
700,426,Harish Hegde,29,M,A2
701,426,Rajesh Rao,31,M,A3
702,427,Mahesh Nair,41,M,A1
703,428,Ganesh Patil,36,M,A1
704,428,Srinivas Nair,32,M,A2
705,429,Shivaraj Nair,25,M,A1
706,430,Usha Bhat,22,F,A1
707,430,Rajesh Reddy,28,M,A2
708,431,Naresh Naik,27,M,A1
709,431,Praveen Sharma,30,M,A2
710,431,Mahesh Naik,26,M,A3
711,431,Kumar Patil,18,M,A4
712,432,Ravi Pillai,18,M,A1
713,432,Girish Murthy,24,M,A2
714,433,Geetha Naik,25,F,A1
715,433,Geetha Raju,32,F,A2
716,434,Prakash Naik,38,M,A1
717,435,Ramesh Rao,30,M,A1
718,436,Anitha Gowda,27,T,A1
719,436,Girish Naik,18,M,A2
720,437,Praveen Bhat,28,M,A1
721,438,Ganesh Rao,29,M,A1
722,438,Rajesh Rao,26,M,A2
723,439,Suresh Rao,20,M,A1
724,440,Meena Murthy,43,F,A1
725,440,Venkatesh Bhat,34,M,A2
726,440,Girish Hegde,33,M,A3
727,440,Naresh Shetty,18,M,A4
728,441,Srinivas Bhat,18,M,A1
729,441,Kumar Rao,18,M,A2
730,441,Santosh Bhat,28,M,A3
731,442,Suma Patil,25,F,A1
732,443,Girish Bhat,37,M,A1
733,443,Prakash Hegde,26,M,A2
734,443,Rajesh Shetty,25,M,A3
735,444,Praveen Naik,30,M,A1
736,445,Basavaraj Nair,18,M,A1
737,446,Girish Gowda,34,M,A1
738,447,Shivaraj Patil,30,M,A1
739,447,Rajesh Kumar,39,M,A2
740,448,Vinitha Kumar,24,F,A1
741,449,Dinesh Hegde,36,M,A1
742,450,Kumar Hegde,21,M,A1
743,451,Ganesh Pillai,26,M,A1
744,452,Dinesh Swamy,23,M,A1
745,453,Harish Shetty,25,M,A1
746,453,Basavaraj Patil,33,M,A2
747,453,Dinesh Raju,25,M,A3
748,453,Mahesh Bhat,18,M,A4
749,454,Usha Gowda,26,F,A1
750,455,Rekha Hegde,27,F,A1
751,456,Anitha Naik,32,F,A1
752,457,Anitha Pillai,24,T,A1
753,458,Venkatesh Nair,36,M,A1
754,458,Prakash Hegde,18,M,A2
755,459,Girish Sharma,31,M,A1
756,460,Santosh Pillai,27,M,A1
757,460,Santosh Pillai,35,M,A2
758,460,Dinesh Sharma,19,M,A3
759,461,Suma Raju,41,F,A1
760,461,Ravi Murthy,38,M,A2
761,461,Rajesh Gowda,24,M,A3
762,462,Praveen Swamy,31,M,A1
763,463,Shivaraj Nair,19,M,A1
764,464,Naveen Reddy,32,M,A1
765,465,Naresh Pillai,21,M,A1
766,466,Naresh Rao,30,M,A1
767,467,Suresh Bhat,19,M,A1
768,467,Prakash Reddy,37,M,A2
769,468,Suma Rao,32,F,A1
770,469,Shivaraj Reddy,43,M,A1
771,470,Basavaraj Swamy,29,M,A1
772,471,Naveen Pillai,18,M,A1
773,471,Prakash Hegde,30,M,A2
774,472,Suresh Shetty,48,M,A1
775,473,Santosh Reddy,26,M,A1
776,473,Ganesh Reddy,31,M,A2
777,473,Pushpa Raju,33,F,A3
778,474,Anitha Pillai,18,F,A1
779,474,Harish Murthy,30,M,A2
780,475,Shivaraj Patil,33,M,A1
781,476,Ramesh Shetty,33,M,A1
782,477,Santosh Naik,24,M,A1
783,478,Girish Sharma,20,M,A1
784,478,Girish Gowda,22,M,A2
785,478,Srinivas Raju,26,M,A3
786,479,Shivaraj Raju,28,M,A1
787,480,Kavitha Nair,34,F,A1
788,481,Shobha Naik,18,F,A1
789,482,Mahesh Raju,36,M,A1
790,482,Santosh Reddy,35,M,A2
791,482,Praveen Bhat,47,M,A3
792,482,Naveen Bhat,25,M,A4
793,483,Usha Swamy,30,F,A1
794,484,Rekha Raju,26,F,A1
795,485,Dinesh Swamy,24,M,A1
796,486,Basavaraj Kumar,18,M,A1
797,486,Anitha Reddy,18,F,A2
798,487,Anitha Rao,19,F,A1
799,487,Geetha Gowda,33,F,A2
800,488,Venkatesh Patil,30,M,A1
801,489,Mahesh Patil,18,M,A1
802,489,Suresh Hegde,24,M,A2
803,490,Ganesh Swamy,21,M,A1
804,491,Ramesh Kumar,36,M,A1
805,492,Manjunath Raju,32,M,A1
806,492,Meena Reddy,33,F,A2
807,493,Prakash Swamy,21,M,A1
808,494,Kumar Kumar,18,M,A1
809,495,Venkatesh Swamy,28,M,A1
810,495,Basavaraj Patil,28,M,A2
811,496,Pushpa Kumar,31,F,A1
812,497,Ganesh Rao,25,M,A1
813,498,Prakash Murthy,18,M,A1
814,499,Rajesh Kumar,32,M,A1
815,500,Rajesh Murthy,22,M,A1
816,501,Praveen Reddy,18,M,A1
817,502,Ramesh Hegde,24,M,A1
818,503,Harish Naik,22,M,A1
819,503,Meena Pillai,33,F,A2
820,503,Basavaraj Swamy,23,M,A3
821,503,Mahesh Kumar,28,M,A4
822,504,Shivaraj Murthy,20,M,A1
823,504,Ganesh Naik,29,M,A2
824,505,Manjunath Gowda,23,M,A1
825,506,Suresh Nair,19,M,A1
826,507,Rajesh Murthy,25,M,A1
827,507,Basavaraj Hegde,32,M,A2
828,507,Rajesh Bhat,30,M,A3
829,508,Venkatesh Pillai,38,M,A1
830,509,Asha Rao,18,F,A1
831,509,Rekha Shetty,26,F,A2
832,510,Prakash Reddy,23,M,A1
833,511,Kumar Bhat,28,M,A1
834,512,Naveen Shetty,28,M,A1
835,512,Rekha Kumar,20,F,A2
836,513,Mahesh Sharma,30,M,A1
837,513,Savitha Nair,26,F,A2
838,513,Prakash Reddy,18,M,A3
839,514,Kumar Gowda,38,M,A1
840,514,Shobha Rao,18,F,A2
841,515,Naresh Pillai,23,M,A1
842,516,Dinesh Shetty,38,M,A1
843,516,Mahesh Bhat,29,M,A2
844,517,Suresh Hegde,20,M,A1
845,518,Kumar Hegde,20,M,A1
846,519,Prakash Murthy,27,M,A1
847,520,Kumar Shetty,18,M,A1
848,521,Naresh Nair,33,M,A1
849,522,Girish Patil,21,M,A1
850,523,Kavitha Patil,19,F,A1
851,523,Ganesh Murthy,27,M,A2
852,523,Usha Hegde,28,F,A3
853,524,Ramesh Gowda,29,M,A1
854,524,Naresh Sharma,25,M,A2
855,525,Manjunath Pillai,18,M,A1
856,526,Ravi Swamy,25,M,A1
857,526,Basavaraj Murthy,25,M,A2
858,527,Srinivas Naik,18,M,A1
859,527,Asha Swamy,22,F,A2
860,527,Santosh Swamy,40,M,A3
861,527,Venkatesh Kumar,25,M,A4
862,528,Kumar Bhat,20,M,A1
863,529,Ganesh Naik,27,M,A1
864,530,Geetha Naik,18,F,A1
865,531,Basavaraj Swamy,32,M,A1
866,532,Girish Shetty,31,M,A1
867,533,Rajesh Rao,26,M,A1
868,534,Prakash Naik,27,M,A1
869,535,Praveen Shetty,40,M,A1
870,536,Asha Nair,21,F,A1
871,537,Lakshmi Sharma,21,F,A1
872,538,Manjunath Nair,37,M,A1
873,538,Ganesh Naik,24,M,A2
874,539,Ganesh Reddy,30,M,A1
875,539,Girish Sharma,24,M,A2
876,540,Mahesh Naik,29,M,A1
877,540,Praveen Raju,26,M,A2
878,541,Ravi Patil,44,M,A1
879,542,Girish Gowda,38,M,A1
880,542,Dinesh Murthy,33,M,A2
881,542,Prakash Murthy,27,M,A3
882,543,Ganesh Hegde,34,M,A1
883,544,Geetha Sharma,18,F,A1
884,544,Santosh Gowda,34,M,A2
885,545,Venkatesh Patil,27,M,A1
886,545,Prakash Shetty,21,M,A2
887,545,Ganesh Reddy,33,M,A3
888,546,Suresh Murthy,34,M,A1
889,547,Dinesh Raju,37,M,A1
890,548,Praveen Gowda,27,M,A1
891,549,Ramesh Pillai,33,M,A1
892,549,Shivaraj Murthy,27,M,A2
893,549,Praveen Murthy,32,M,A3
894,550,Santosh Bhat,38,M,A1
895,550,Girish Sharma,21,M,A2
896,551,Praveen Pillai,18,M,A1
897,552,Ramesh Hegde,26,M,A1
898,552,Asha Kumar,18,F,A2
899,553,Dinesh Shetty,35,M,A1
900,554,Manjunath Naik,22,M,A1
901,554,Ramesh Patil,31,M,A2
902,555,Rajesh Gowda,18,M,A1
903,556,Harish Rao,27,M,A1
904,557,Mahesh Patil,23,M,A1
905,558,Ganesh Patil,21,M,A1
906,558,Santosh Rao,34,M,A2
907,558,Ramesh Pillai,35,M,A3
908,558,Santosh Hegde,20,M,A4
909,559,Srinivas Hegde,37,M,A1
910,560,Kumar Kumar,40,M,A1
911,560,Ravi Shetty,23,M,A2
912,561,Geetha Sharma,41,F,A1
913,561,Manjunath Kumar,35,M,A2
914,562,Santosh Raju,46,M,A1
915,563,Ramesh Raju,42,M,A1
916,564,Praveen Kumar,29,M,A1
917,564,Ravi Naik,36,M,A2
918,565,Mamatha Shetty,26,F,A1
919,566,Dinesh Pillai,38,M,A1
920,566,Kumar Shetty,35,M,A2
921,567,Shivaraj Murthy,18,M,A1
922,567,Prakash Shetty,24,M,A2
923,568,Lakshmi Shetty,22,F,A1
924,569,Shobha Bhat,32,F,A1
925,570,Suresh Reddy,25,M,A1
926,571,Suresh Pillai,25,M,A1
927,571,Shivaraj Murthy,27,M,A2
928,572,Prakash Bhat,33,M,A1
929,572,Rajesh Kumar,37,M,A2
930,573,Kumar Naik,29,M,A1
931,574,Savitha Bhat,31,F,A1
932,574,Mamatha Nair,29,F,A2
933,575,Harish Reddy,21,M,A1
934,576,Santosh Shetty,20,M,A1
935,577,Dinesh Pillai,22,M,A1
936,578,Shivaraj Murthy,24,M,A1
937,578,Srinivas Rao,27,M,A2
938,579,Anitha Shetty,37,T,A1
939,580,Girish Raju,37,M,A1
940,580,Asha Swamy,18,F,A2
941,581,Dinesh Naik,28,M,A1
942,581,Kavitha Murthy,22,T,A2
943,582,Santosh Naik,32,M,A1
944,583,Asha Raju,28,F,A1
945,583,Lakshmi Nair,26,F,A2
946,584,Ravi Sharma,39,M,A1
947,585,Manjunath Nair,34,M,A1
948,586,Suma Swamy,36,F,A1
949,587,Vinitha Naik,34,F,A1
950,587,Dinesh Raju,27,M,A2
951,588,Suma Raju,27,F,A1
952,589,Srinivas Swamy,25,M,A1
953,590,Shivaraj Kumar,18,M,A1
954,591,Geetha Swamy,25,F,A1
955,591,Santosh Shetty,28,M,A2
956,591,Ramesh Reddy,18,M,A3
957,592,Mahesh Rao,19,M,A1
958,593,Naresh Nair,24,M,A1
959,594,Srinivas Bhat,46,M,A1
960,594,Shivaraj Gowda,40,M,A2
961,594,Kumar Kumar,18,M,A3
962,595,Mahesh Murthy,18,M,A1
963,596,Shivaraj Raju,22,M,A1
964,597,Mahesh Swamy,22,M,A1
965,597,Naresh Naik,32,M,A2
966,597,Harish Shetty,24,M,A3
967,598,Manjunath Bhat,28,M,A1
968,599,Praveen Swamy,27,M,A1
969,600,Lakshmi Raju,24,F,A1
970,601,Mahesh Rao,26,M,A1
971,602,Naveen Murthy,18,M,A1
972,603,Rekha Bhat,21,F,A1
973,604,Ramesh Swamy,24,M,A1
974,604,Santosh Pillai,22,M,A2
975,605,Rajesh Gowda,18,M,A1
976,606,Pushpa Hegde,37,F,A1
977,607,Dinesh Reddy,41,M,A1
978,608,Santosh Murthy,31,M,A1
979,609,Vinitha Hegde,26,F,A1
980,609,Shivaraj Bhat,33,M,A2
981,609,Manjunath Raju,33,M,A3
982,610,Basavaraj Swamy,25,M,A1
983,611,Harish Patil,46,M,A1
984,612,Geetha Pillai,51,F,A1
985,613,Rajesh Bhat,41,M,A1
986,613,Praveen Hegde,23,M,A2
987,614,Girish Naik,36,M,A1
988,615,Vinitha Patil,24,T,A1
989,615,Suresh Sharma,34,M,A2
990,615,Suresh Patil,39,M,A3
991,615,Girish Bhat,18,M,A4
992,616,Dinesh Sharma,38,M,A1
993,617,Suresh Patil,24,M,A1
994,618,Basavaraj Hegde,28,M,A1
995,619,Lakshmi Bhat,31,F,A1
996,620,Naresh Raju,32,M,A1
997,621,Prakash Naik,30,M,A1
998,622,Venkatesh Patil,32,M,A1
999,622,Ganesh Shetty,21,M,A2
1000,622,Ganesh Pillai,26,M,A3
1001,622,Suresh Gowda,32,M,A4
1002,623,Praveen Shetty,25,M,A1
1003,623,Meena Murthy,36,F,A2
1004,623,Naveen Swamy,25,M,A3
1005,624,Ganesh Murthy,25,M,A1
1006,625,Geetha Shetty,28,T,A1
1007,626,Ganesh Bhat,25,M,A1
1008,627,Shivaraj Patil,27,M,A1
1009,628,Girish Kumar,19,M,A1
1010,628,Naresh Rao,18,M,A2
1011,628,Ramesh Kumar,23,M,A3
1012,629,Usha Patil,30,T,A1
1013,629,Vinitha Nair,20,F,A2
1014,630,Manjunath Murthy,30,M,A1
1015,631,Usha Patil,35,F,A1
1016,632,Prakash Rao,18,M,A1
1017,632,Prakash Hegde,31,M,A2
1018,633,Ravi Rao,20,M,A1
1019,633,Ravi Patil,18,M,A2
1020,634,Ravi Shetty,18,M,A1
1021,635,Santosh Pillai,18,M,A1
1022,635,Meena Reddy,29,F,A2
1023,636,Venkatesh Pillai,20,M,A1
1024,637,Praveen Gowda,29,M,A1
1025,637,Prakash Kumar,35,M,A2
1026,638,Ganesh Bhat,20,M,A1
1027,639,Rajesh Murthy,34,M,A1
1028,640,Manjunath Kumar,37,M,A1
1029,641,Naresh Bhat,22,M,A1
1030,641,Naveen Swamy,18,M,A2
1031,642,Prakash Nair,18,M,A1
1032,643,Suresh Reddy,47,M,A1
1033,643,Naresh Swamy,25,M,A2
1034,644,Lakshmi Pillai,36,F,A1
1035,644,Santosh Patil,28,M,A2
1036,645,Praveen Hegde,18,M,A1
1037,646,Santosh Bhat,32,M,A1
1038,647,Kumar Sharma,23,M,A1
1039,647,Suresh Pillai,29,M,A2
1040,648,Ganesh Naik,23,M,A1
1041,648,Praveen Hegde,20,M,A2
1042,649,Srinivas Rao,43,M,A1
1043,649,Venkatesh Nair,22,M,A2
1044,650,Suresh Bhat,17,M,A1
1045,651,Girish Hegde,41,M,A1
1046,652,Ramesh Shetty,41,M,A1
1047,653,Santosh Bhat,29,M,A1
1048,654,Manjunath Raju,31,M,A1
1049,654,Suma Pillai,18,T,A2
1050,655,Srinivas Raju,33,M,A1
1051,655,Suma Kumar,25,F,A2
1052,655,Naresh Kumar,37,M,A3
1053,656,Kumar Swamy,31,M,A1
1054,657,Suresh Gowda,33,M,A1
1055,658,Asha Shetty,29,F,A1
1056,659,Ganesh Pillai,21,M,A1
1057,660,Ravi Hegde,24,M,A1
1058,660,Manjunath Sharma,32,M,A2
1059,661,Shobha Rao,18,F,A1
1060,661,Girish Murthy,35,M,A2
1061,662,Kumar Gowda,34,M,A1
1062,663,Suma Naik,32,T,A1
1063,664,Santosh Naik,20,M,A1
1064,664,Mahesh Raju,20,M,A2
1065,665,Rajesh Patil,28,M,A1
1066,666,Kumar Swamy,22,M,A1
1067,667,Ravi Shetty,20,M,A1
1068,668,Meena Shetty,30,T,A1
1069,669,Harish Shetty,33,M,A1
1070,670,Manjunath Hegde,23,M,A1
1071,670,Rajesh Pillai,24,M,A2
1072,671,Manjunath Swamy,24,M,A1
1073,672,Ramesh Naik,18,M,A1
1074,673,Manjunath Gowda,23,M,A1
1075,673,Pushpa Bhat,36,F,A2
1076,673,Girish Nair,34,M,A3
1077,674,Basavaraj Shetty,31,M,A1
1078,675,Mamatha Bhat,39,F,A1
1079,676,Srinivas Pillai,23,M,A1
1080,677,Naresh Shetty,25,M,A1
1081,677,Suma Murthy,36,F,A2
1082,678,Basavaraj Naik,27,M,A1
1083,679,Dinesh Sharma,24,M,A1
1084,680,Basavaraj Patil,20,M,A1
1085,681,Meena Kumar,18,F,A1
1086,681,Ganesh Sharma,20,M,A2
1087,682,Naveen Bhat,24,M,A1
1088,682,Mamatha Murthy,38,F,A2
1089,682,Usha Sharma,29,F,A3
1090,682,Shivaraj Nair,30,M,A4
1091,683,Dinesh Shetty,28,M,A1
1092,683,Prakash Shetty,22,M,A2
1093,683,Kumar Sharma,18,M,A3
1094,683,Basavaraj Kumar,18,M,A4
1095,684,Basavaraj Rao,26,M,A1
1096,685,Anitha Naik,37,F,A1
1097,686,Dinesh Gowda,34,M,A1
1098,687,Ramesh Bhat,40,M,A1
1099,688,Basavaraj Nair,30,M,A1
1100,689,Pushpa Bhat,33,F,A1
1101,689,Santosh Kumar,18,M,A2
1102,689,Naveen Patil,18,M,A3
1103,690,Ganesh Murthy,36,M,A1
1104,691,Shivaraj Patil,30,M,A1
1105,691,Meena Nair,29,F,A2
1106,692,Srinivas Murthy,28,M,A1
1107,693,Girish Sharma,23,M,A1
1108,693,Mahesh Kumar,42,M,A2
1109,694,Kavitha Sharma,21,F,A1
1110,695,Praveen Reddy,39,M,A1
1111,695,Pushpa Rao,28,F,A2
1112,696,Naveen Sharma,18,M,A1
1113,697,Naveen Pillai,32,M,A1
1114,697,Venkatesh Raju,27,M,A2
1115,698,Mahesh Kumar,24,M,A1
1116,698,Mahesh Sharma,28,M,A2
1117,699,Venkatesh Reddy,42,M,A1
1118,699,Manjunath Nair,22,M,A2
1119,700,Ravi Rao,18,M,A1
1120,701,Srinivas Raju,29,M,A1
1121,702,Ravi Naik,18,M,A1
1122,703,Harish Kumar,28,M,A1
1123,704,Ganesh Swamy,42,M,A1
1124,705,Kumar Gowda,46,M,A1
1125,706,Harish Sharma,25,M,A1
1126,706,Prakash Nair,35,M,A2
1127,706,Santosh Shetty,38,M,A3
1128,706,Basavaraj Pillai,24,M,A4
1129,707,Ganesh Rao,28,M,A1
1130,708,Harish Nair,17,M,A1
1131,709,Kavitha Shetty,29,T,A1
1132,709,Girish Sharma,24,M,A2
1133,710,Dinesh Gowda,18,M,A1
1134,711,Pushpa Kumar,36,F,A1
1135,712,Rajesh Sharma,20,M,A1
1136,713,Manjunath Shetty,25,M,A1
1137,713,Ganesh Kumar,36,M,A2
1138,714,Ganesh Shetty,36,M,A1
1139,715,Rajesh Swamy,18,M,A1
1140,715,Prakash Shetty,18,M,A2
1141,716,Girish Murthy,25,M,A1
1142,716,Basavaraj Rao,39,M,A2
1143,717,Kumar Gowda,18,M,A1
1144,717,Shivaraj Bhat,24,M,A2
1145,718,Ganesh Kumar,18,M,A1
1146,718,Harish Pillai,35,M,A2
1147,718,Shivaraj Patil,43,M,A3
1148,719,Praveen Murthy,37,M,A1
1149,719,Harish Bhat,30,M,A2
1150,720,Harish Gowda,35,M,A1
1151,720,Asha Naik,26,T,A2
1152,721,Mahesh Reddy,34,M,A1
1153,721,Shivaraj Hegde,29,M,A2
1154,721,Prakash Reddy,33,M,A3
1155,721,Suma Kumar,18,F,A4
1156,722,Santosh Bhat,19,M,A1
1157,723,Santosh Nair,18,M,A1
1158,723,Harish Sharma,29,M,A2
1159,724,Ravi Gowda,30,M,A1
1160,725,Dinesh Hegde,25,M,A1
1161,725,Harish Murthy,32,M,A2
1162,725,Suresh Hegde,37,M,A3
1163,726,Mamatha Bhat,31,F,A1
1164,726,Ravi Kumar,30,M,A2
1165,727,Mahesh Hegde,27,M,A1
1166,728,Usha Naik,38,F,A1
1167,729,Anitha Sharma,18,F,A1
1168,729,Dinesh Bhat,28,M,A2
1169,730,Suresh Pillai,26,M,A1
1170,731,Rajesh Murthy,26,M,A1
1171,732,Srinivas Rao,23,M,A1
1172,733,Ganesh Swamy,38,M,A1
1173,733,Asha Rao,18,F,A2
1174,733,Kavitha Gowda,33,F,A3
1175,734,Ganesh Pillai,19,M,A1
1176,735,Srinivas Swamy,18,M,A1
1177,736,Pushpa Nair,31,F,A1
1178,737,Girish Sharma,32,M,A1
1179,737,Basavaraj Raju,38,M,A2
1180,738,Srinivas Sharma,28,M,A1
1181,738,Pushpa Hegde,35,F,A2
1182,739,Pushpa Murthy,35,F,A1
1183,739,Kavitha Shetty,29,F,A2
1184,740,Suma Kumar,18,F,A1
1185,740,Ramesh Patil,33,M,A2
1186,740,Srinivas Nair,35,M,A3
1187,741,Naveen Gowda,20,M,A1
1188,742,Harish Nair,25,M,A1
1189,742,Pushpa Gowda,18,F,A2
1190,743,Suresh Gowda,35,M,A1
1191,744,Ravi Sharma,29,M,A1
1192,744,Girish Sharma,20,M,A2
1193,744,Kavitha Gowda,33,F,A3
1194,745,Rajesh Nair,34,M,A1
1195,746,Praveen Gowda,20,M,A1
1196,746,Shivaraj Gowda,32,M,A2
1197,747,Ravi Raju,28,M,A1
1198,748,Lakshmi Gowda,26,F,A1
1199,749,Pushpa Sharma,35,F,A1
1200,750,Anitha Murthy,27,T,A1
1201,750,Ramesh Kumar,36,M,A2
1202,750,Rajesh Patil,24,M,A3
1203,751,Ravi Kumar,37,M,A1
1204,752,Naresh Patil,29,M,A1
1205,752,Girish Sharma,27,M,A2
1206,752,Dinesh Bhat,28,M,A3
1207,753,Praveen Pillai,37,M,A1
1208,754,Ramesh Kumar,24,M,A1
1209,755,Rajesh Patil,30,M,A1
1210,756,Shobha Swamy,30,F,A1
1211,757,Girish Reddy,20,M,A1
1212,758,Kumar Rao,24,M,A1
1213,759,Usha Raju,32,F,A1
1214,760,Santosh Naik,23,M,A1
1215,760,Naresh Pillai,35,M,A2
1216,761,Shivaraj Patil,39,M,A1
1217,762,Suresh Bhat,23,M,A1
1218,762,Vinitha Rao,23,F,A2
1219,762,Ravi Shetty,26,M,A3
1220,762,Mamatha Sharma,35,T,A4
1221,763,Manjunath Raju,30,M,A1
1222,763,Ganesh Reddy,18,M,A2
1223,764,Kavitha Kumar,21,T,A1
1224,765,Mahesh Nair,29,M,A1
1225,765,Prakash Patil,43,M,A2
1226,766,Naresh Nair,35,M,A1
1227,767,Mahesh Rao,48,M,A1
1228,768,Rajesh Patil,28,M,A1
1229,769,Naresh Patil,18,M,A1
1230,769,Manjunath Pillai,21,M,A2
1231,770,Manjunath Raju,47,M,A1
1232,770,Basavaraj Patil,20,M,A2
1233,770,Shivaraj Reddy,18,M,A3
1234,770,Srinivas Kumar,35,M,A4
1235,771,Pushpa Shetty,39,F,A1
1236,771,Manjunath Rao,38,M,A2
1237,772,Rajesh Pillai,28,M,A1
1238,773,Suma Bhat,31,F,A1
1239,774,Manjunath Patil,18,M,A1
1240,774,Harish Naik,30,M,A2
1241,775,Mahesh Naik,21,M,A1
1242,776,Venkatesh Bhat,39,M,A1
1243,777,Srinivas Patil,31,M,A1
1244,777,Ravi Hegde,27,M,A2
1245,778,Suresh Kumar,28,M,A1
1246,779,Harish Hegde,36,M,A1
1247,779,Manjunath Bhat,35,M,A2
1248,780,Shivaraj Murthy,24,M,A1
1249,781,Meena Bhat,31,F,A1
1250,781,Ramesh Naik,27,M,A2
1251,781,Kumar Naik,26,M,A3
1252,782,Prakash Swamy,30,M,A1
1253,782,Venkatesh Gowda,27,M,A2
1254,782,Naresh Raju,25,M,A3
1255,783,Ravi Gowda,18,M,A1
1256,783,Suresh Naik,22,M,A2
1257,784,Mahesh Gowda,31,M,A1
1258,785,Srinivas Hegde,33,M,A1
1259,785,Praveen Gowda,23,M,A2
1260,785,Kumar Patil,19,M,A3
1261,786,Rajesh Raju,27,M,A1
1262,787,Kumar Patil,25,M,A1
1263,787,Mahesh Shetty,36,M,A2
1264,788,Ganesh Naik,36,M,A1
1265,789,Naresh Naik,18,M,A1
1266,790,Shivaraj Nair,26,M,A1
1267,791,Usha Patil,30,F,A1
1268,791,Srinivas Reddy,25,M,A2
1269,792,Naresh Shetty,33,M,A1
1270,793,Naresh Gowda,39,M,A1
1271,793,Santosh Murthy,18,M,A2
1272,793,Praveen Pillai,22,M,A3
1273,794,Suresh Sharma,28,M,A1
1274,794,Geetha Gowda,33,F,A2
1275,795,Santosh Kumar,22,M,A1
1276,795,Naveen Shetty,21,M,A2
1277,796,Harish Reddy,22,M,A1
1278,797,Meena Naik,24,T,A1
1279,798,Mamatha Pillai,18,F,A1
1280,799,Santosh Patil,37,M,A1
1281,800,Shivaraj Bhat,32,M,A1
1282,801,Kavitha Hegde,39,F,A1
1283,802,Ramesh Nair,32,M,A1
1284,803,Manjunath Gowda,32,M,A1
1285,803,Dinesh Kumar,18,M,A2
1286,804,Kumar Rao,35,M,A1
1287,805,Ramesh Murthy,28,M,A1
1288,806,Ramesh Raju,26,M,A1
1289,807,Venkatesh Bhat,24,M,A1
1290,807,Prakash Sharma,29,M,A2
1291,808,Kavitha Gowda,24,F,A1
1292,809,Srinivas Hegde,27,M,A1
1293,809,Ramesh Gowda,19,M,A2
1294,810,Usha Pillai,25,T,A1
1295,811,Naresh Pillai,22,M,A1
1296,812,Shivaraj Swamy,31,M,A1
1297,812,Naveen Bhat,27,M,A2
1298,812,Naveen Kumar,27,M,A3
1299,812,Manjunath Sharma,20,M,A4
1300,813,Savitha Bhat,22,F,A1
1301,814,Mahesh Hegde,33,M,A1
1302,815,Basavaraj Gowda,31,M,A1
1303,816,Venkatesh Nair,37,M,A1
1304,817,Rajesh Kumar,30,M,A1
1305,818,Harish Patil,41,M,A1
1306,819,Rajesh Naik,27,M,A1
1307,819,Vinitha Gowda,32,T,A2
1308,820,Girish Rao,22,M,A1
1309,821,Ganesh Shetty,24,M,A1
1310,821,Shivaraj Reddy,23,M,A2
1311,822,Shivaraj Sharma,37,M,A1
1312,823,Venkatesh Rao,27,M,A1
1313,823,Ravi Pillai,28,M,A2
1314,823,Prakash Kumar,22,M,A3
1315,824,Geetha Swamy,30,F,A1
1316,824,Suresh Hegde,27,M,A2
1317,825,Naresh Raju,38,M,A1
1318,826,Usha Bhat,27,F,A1
1319,827,Ganesh Bhat,33,M,A1
1320,828,Kumar Naik,24,M,A1
1321,828,Asha Patil,20,F,A2
1322,828,Prakash Gowda,28,M,A3
1323,828,Rajesh Swamy,30,M,A4
1324,829,Rajesh Swamy,20,M,A1
1325,830,Mahesh Pillai,29,M,A1
1326,831,Ganesh Patil,19,M,A1
1327,832,Shivaraj Shetty,18,M,A1
1328,833,Girish Patil,29,M,A1
1329,833,Mahesh Kumar,36,M,A2
1330,833,Mamatha Pillai,26,F,A3
1331,834,Harish Kumar,18,M,A1
1332,834,Girish Kumar,33,M,A2
1333,834,Basavaraj Kumar,36,M,A3
1334,835,Ramesh Murthy,18,M,A1
1335,836,Naveen Kumar,27,M,A1
1336,836,Srinivas Gowda,18,M,A2
1337,836,Mahesh Nair,43,M,A3
1338,836,Rajesh Bhat,28,M,A4
1339,837,Harish Sharma,18,M,A1
1340,838,Naresh Gowda,35,M,A1
1341,839,Manjunath Patil,22,M,A1
1342,840,Girish Raju,24,M,A1
1343,841,Ravi Naik,28,M,A1
1344,842,Ganesh Sharma,19,M,A1
1345,842,Usha Sharma,33,F,A2
1346,843,Praveen Raju,32,M,A1
1347,843,Dinesh Hegde,34,M,A2
1348,844,Prakash Hegde,33,M,A1
1349,845,Naresh Hegde,24,M,A1
1350,846,Vinitha Bhat,20,F,A1
1351,847,Shivaraj Murthy,34,M,A1
1352,848,Kumar Kumar,36,M,A1
1353,848,Kumar Naik,24,M,A2
1354,849,Shobha Bhat,18,F,A1
1355,849,Kumar Swamy,30,M,A2
1356,850,Santosh Sharma,30,M,A1
1357,850,Harish Raju,28,M,A2
1358,850,Harish Swamy,33,M,A3
1359,851,Kumar Rao,27,M,A1
1360,852,Prakash Sharma,18,M,A1
1361,852,Santosh Sharma,41,M,A2
1362,852,Suresh Hegde,46,M,A3
1363,852,Srinivas Nair,30,M,A4
1364,853,Basavaraj Patil,21,M,A1
1365,854,Suma Bhat,32,F,A1
