EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1225,3,40,1,4,KA2634202,Naveen Swamy,1971-08-04,M,1,0,1997-02-03
1226,1,23,6,1,KA8630409,Harish Murthy,1974-08-22,M,6,0,1997-02-24
1227,6,72,1,3,KA2497018,Harish Reddy,1971-02-28,M,2,0,1995-03-08
1228,5,66,2,2,KA3079808,Srinivas Rao,1977-03-11,M,8,0,2002-10-27
1229,23,159,2,3,KA9597975,Harish Hegde,1991-03-27,M,6,0,2015-09-09
1230,5,68,2,1,KA5107344,Kumar Murthy,1995-02-08,M,1,0,2020-07-27
1231,3,41,2,1,KA4742179,Ganesh Rao,1971-06-12,M,7,0,1995-09-01
1232,13,120,2,4,KA2830713,Mahesh Patil,1968-03-14,M,2,0,1993-03-08
1233,10,102,7,1,KA7736395,Ganesh Sharma,1977-08-04,M,6,0,2000-09-10
1234,4,55,2,3,KA8626564,Santosh Swamy,1975-08-29,M,1,0,1998-04-14
1235,4,55,4,1,KA1525516,Basavaraj Reddy,1982-08-29,M,7,0,2007-10-30
1236,13,122,2,2,KA1384915,Prakash Nair,1987-06-13,M,7,0,2009-09-25
1237,1,18,1,1,KA6005260,Naresh Gowda,1984-09-25,M,8,0,2008-12-27
1238,5,67,4,1,KA1901645,Manjunath Kumar,1988-10-06,M,2,0,2015-05-28
1239,6,77,5,1,KA6859883,Usha Patil,1989-08-22,F,7,0,2012-09-26
1240,3,42,5,1,KA7528651,Shivaraj Bhat,1977-06-05,M,1,0,2001-05-26
1241,27,171,1,2,KA6431331,Naveen Kumar,1971-01-27,M,6,0,1996-07-06
1242,14,128,1,4,KA5409097,Srinivas Sharma,1982-10-29,M,1,0,2005-06-12
1243,24,163,1,1,KA1612133,Asha Pillai,1976-11-12,F,4,0,2002-06-07
1244,17,140,4,1,KA7334348,Dinesh Hegde,1989-07-27,M,4,0,2014-12-03
1245,1,4,3,1,KA7103458,Dinesh Raju,1980-05-30,M,1,0,2006-12-16
1246,1,32,6,1,KA8650368,Harish Murthy,1974-08-19,M,7,0,2000-04-02
1247,11,110,3,1,KA6634235,Prakash Pillai,1973-07-21,M,2,0,1999-10-29
1248,3,46,2,2,KA8312788,Meena Hegde,1972-03-23,F,7,0,1997-07-18
1249,30,180,1,1,KA2470022,Kumar Raju,1969-03-11,M,2,0,1995-12-25
1250,10,106,7,1,KA2672723,Rajesh Swamy,1992-05-15,M,8,0,2017-02-19
1251,11,108,1,4,KA7393458,Suresh Raju,1987-07-08,M,2,0,2010-10-01
1252,12,119,2,4,KA1127592,Basavaraj Gowda,1978-07-01,M,6,0,2005-01-30
1253,26,169,1,4,KA5052611,Manjunath Rao,1985-02-26,M,1,0,2008-11-11
1254,1,7,1,3,KA9706758,Usha Naik,1990-02-21,F,6,0,2016-07-22
1255,18,143,1,4,KA1865385,Praveen Hegde,1979-06-19,M,7,0,2002-07-12
1256,10,104,1,2,KA8338380,Ravi Bhat,1982-10-01,M,4,0,2007-08-20
1257,24,162,1,4,KA5365936,Ramesh Murthy,1971-02-21,M,3,0,1997-07-10
1258,1,7,1,2,KA1466714,Lakshmi Gowda,1977-05-26,F,2,0,1999-06-13
1259,2,34,4,1,KA7008279,Rajesh Bhat,1976-09-01,M,3,0,2002-03-18
1260,17,138,1,4,KA5370124,Venkatesh Rao,1986-01-07,M,1,0,2012-01-28
1261,25,164,1,1,KA2861122,Ramesh Raju,1971-01-12,M,8,0,1997-11-16
1262,6,73,1,1,KA2298244,Suma Gowda,1985-04-08,F,8,0,2008-04-06
1263,14,126,1,1,KA9162405,Dinesh Hegde,1996-01-14,M,2,0,2020-05-04
1264,7,81,7,1,KA3702870,Kumar Hegde,1968-08-07,M,3,0,1993-02-10
1265,24,162,3,1,KA1527651,Naresh Raju,1969-10-22,M,2,0,1996-08-01
1266,21,154,3,1,KA3657314,Rekha Shetty,1972-07-04,F,5,0,1994-07-09
1267,17,138,1,2,KA4629021,Lakshmi Swamy,1995-12-27,F,6,0,2020-11-15
1268,2,36,2,2,KA5489424,Dinesh Naik,1987-03-01,M,5,0,2009-08-12
1269,18,142,4,1,KA8835693,Mahesh Patil,1967-10-11,M,8,0,1991-05-30
1270,5,65,1,3,KA7590525,Ravi Sharma,1989-04-06,M,2,0,2012-05-10
1271,4,53,1,4,KA8109132,Praveen Rao,1975-02-20,M,5,0,1999-07-21
1272,9,99,3,1,KA6920939,Naveen Gowda,1977-10-06,M,6,0,2000-11-13
1273,3,43,2,3,KA7875441,Asha Gowda,1995-07-04,F,5,0,2020-05-10
1274,1,8,2,3,KA8203915,Manjunath Patil,1991-11-17,M,3,0,2014-11-14
1275,9,96,4,1,KA6275644,Mahesh Kumar,1980-05-02,M,2,0,2003-02-18
1276,4,55,2,3,KA4903198,Rajesh Bhat,1976-02-23,M,2,0,2001-04-24
1277,4,56,3,1,KA5664879,Naveen Kumar,1992-05-27,M,2,0,2017-07-13
1278,11,112,5,1,KA6370746,Kumar Raju,1982-10-07,M,4,0,2009-04-23
1279,6,71,1,1,KA8596473,Basavaraj Shetty,1978-02-15,M,3,0,2000-10-11
1280,20,148,1,1,KA1077963,Praveen Hegde,1996-01-25,M,8,0,2019-08-25
1281,16,137,7,1,KA6660462,Ravi Naik,1973-05-11,M,1,0,1995-07-25
1282,10,107,5,1,KA6321559,Ganesh Pillai,1983-07-09,M,6,0,2007-01-16
1283,14,127,2,4,KA6007056,Shivaraj Nair,1969-07-21,M,8,0,1991-10-20
1284,23,159,2,2,KA1802525,Ganesh Pillai,1992-05-30,M,1,0,2014-07-23
1285,11,112,4,1,KA2476675,Santosh Pillai,1986-11-13,M,4,0,2009-10-21
1286,17,138,7,1,KA1880652,Prakash Pillai,1996-10-19,M,5,0,2022-08-23
1287,6,78,1,3,KA7367900,Anitha Gowda,1993-08-27,F,5,0,2017-02-12
1288,1,31,2,2,KA7933921,Ramesh Swamy,1991-05-10,M,8,0,2015-02-16
1289,20,148,1,4,KA5706707,Manjunath Murthy,1975-08-01,M,6,0,2001-04-10
1290,5,68,1,1,KA6922519,Basavaraj Kumar,1983-09-25,M,4,0,2009-09-14
1291,1,20,1,2,KA1220253,Dinesh Bhat,1974-11-01,M,4,0,1997-02-26
1292,1,27,2,3,KA6231562,Ravi Kumar,1981-10-01,M,8,0,2004-11-26
1293,2,34,7,1,KA7468887,Manjunath Gowda,1987-03-17,M,8,0,2011-03-25
1294,10,103,5,1,KA5661355,Manjunath Kumar,1988-08-03,M,7,0,2010-12-16
1295,25,166,3,1,KA8733526,Harish Pillai,1992-06-10,M,2,0,2015-04-02
1296,12,118,7,1,KA1479597,Venkatesh Naik,1988-08-18,M,8,0,2012-02-10
1297,1,31,1,3,KA8238926,Srinivas Patil,1972-05-02,M,4,0,1994-10-16
1298,7,86,3,1,KA5573282,Manjunath Hegde,1994-08-21,M,6,0,2019-02-04
1299,11,109,7,1,KA4178437,Ravi Bhat,1988-04-27,M,7,0,2011-12-15
1300,14,127,3,1,KA2831812,Girish Murthy,1973-10-03,M,1,0,1998-03-03
1301,1,14,1,3,KA5005847,Ganesh Kumar,1995-06-03,M,2,0,2020-08-18
1302,23,159,7,1,KA7591523,Girish Kumar,1978-11-15,M,2,0,2003-01-20
1303,3,44,1,3,KA5831479,Girish Shetty,1987-11-21,M,1,0,2011-10-27
1304,23,160,4,1,KA6122489,Manjunath Sharma,1975-08-20,M,4,0,2001-10-05
1305,7,86,1,1,KA8962478,Mahesh Reddy,1976-08-07,M,7,0,1999-05-19
1306,1,20,7,1,KA1163307,Naresh Rao,1989-05-12,M,6,0,2015-02-26
1307,5,64,2,1,KA1291769,Mamatha Naik,1975-10-28,F,5,0,1998-06-03
1308,2,38,1,3,KA6631731,Manjunath Murthy,1992-10-22,M,8,0,2015-05-09
1309,27,170,1,3,KA8696560,Prakash Murthy,1975-03-14,M,1,0,1998-08-09
1310,15,133,2,4,KA2891816,Harish Bhat,1967-03-29,M,5,0,1994-01-11
1311,4,57,2,3,KA9352238,Rajesh Reddy,1967-06-11,M,1,0,1990-03-22
1312,1,23,1,1,KA5595680,Kumar Patil,1988-04-29,M,8,0,2012-06-05
1313,28,174,1,3,KA7560331,Geetha Reddy,1981-05-16,F,7,0,2008-05-02
1314,1,11,1,3,KA3062947,Savitha Rao,1971-01-10,F,7,0,1995-12-05
1315,8,89,5,1,KA1139836,Praveen Nair,1984-01-31,M,8,0,2006-09-07
1316,2,39,4,1,KA3728089,Kavitha Shetty,1973-07-21,F,5,0,1997-02-28
1317,1,4,1,2,KA5748242,Mahesh Nair,1976-08-29,M,2,0,1998-11-15
1318,8,91,2,1,KA1837217,Harish Naik,1967-05-28,M,5,0,1994-01-24
1319,14,129,6,1,KA3601089,Harish Nair,1967-03-06,M,2,0,1993-06-21
1320,11,111,1,3,KA4671824,Ramesh Bhat,1970-10-08,M,1,0,1993-03-16
1321,28,174,5,1,KA8089435,Prakash Kumar,1968-06-11,M,7,0,1992-08-05
1322,6,78,1,2,KA8311783,Suma Sharma,1970-03-29,F,6,0,1993-12-19
1323,4,52,5,1,KA7984561,Ramesh Raju,1985-10-21,M,4,0,2008-07-19
1324,24,161,3,1,KA4076474,Mahesh Rao,1976-05-02,M,7,0,2001-05-18
1325,16,135,1,3,KA9452615,Kumar Gowda,1977-03-13,M,6,0,2003-01-27
1326,10,106,2,1,KA8061842,Kumar Shetty,1976-04-30,M,2,0,1998-06-20
1327,5,63,1,3,KA3135317,Naveen Sharma,1970-12-27,M,5,0,1995-11-04
1328,27,172,2,4,KA1911778,Ravi Reddy,1996-10-02,M,2,0,2021-05-01
1329,1,25,3,1,KA9077690,Ganesh Patil,1983-12-27,M,6,0,2009-02-21
1330,28,173,3,1,KA1889532,Ganesh Bhat,1974-02-08,M,4,0,2000-03-27
1331,2,35,2,2,KA6048133,Shivaraj Bhat,1986-12-29,M,5,0,2012-10-06
1332,23,160,2,1,KA1000599,Rajesh Nair,1988-01-07,M,3,0,2010-08-23
1333,5,64,1,4,KA1413665,Ganesh Murthy,1987-11-09,M,8,0,2010-06-03
1334,13,124,2,2,KA5366631,Ganesh Rao,1988-10-06,M,8,0,2015-05-07
1335,2,38,2,2,KA3377099,Naveen Gowda,1968-06-25,M,4,0,1990-08-03
1336,13,123,2,1,KA9270565,Shivaraj Kumar,1984-01-05,M,6,0,2007-08-14
1337,1,28,4,1,KA8127514,Ravi Hegde,1976-03-17,M,3,0,2000-07-12
1338,9,100,3,1,KA6079496,Srinivas Gowda,1996-07-11,M,1,0,2021-10-06
1339,8,91,1,4,KA5645678,Naveen Shetty,1990-10-09,M,1,0,2015-05-19
1340,14,129,6,1,KA9808972,Rekha Murthy,1987-07-26,F,7,0,2011-07-04
1341,8,91,1,3,KA8708824,Naresh Raju,1967-08-07,M,3,0,1993-08-12
1342,1,18,2,4,KA8914690,Harish Sharma,1968-01-31,M,3,0,1992-10-11
1343,16,135,4,1,KA6437103,Manjunath Nair,1985-05-23,M,6,0,2008-02-07
1344,1,8,1,1,KA2782083,Ravi Gowda,1989-11-18,M,8,0,2013-03-01
1345,4,60,5,1,KA3919201,Meena Patil,1986-05-29,F,7,0,2008-12-24
1346,1,16,1,1,KA1627774,Kumar Sharma,1969-07-28,M,2,0,1992-12-16
1347,1,8,4,1,KA2806251,Prakash Swamy,1989-03-19,M,8,0,2012-12-30
1348,3,51,1,4,KA5799782,Praveen Murthy,1985-09-11,M,4,0,2010-06-07
1349,16,136,6,1,KA1406730,Naresh Hegde,1988-05-24,M,2,0,2010-11-11
1350,8,93,1,1,KA6716187,Ramesh Sharma,1978-09-19,M,3,0,2003-11-20
1351,4,54,1,4,KA9402873,Manjunath Shetty,1971-06-09,M,6,0,1998-01-22
1352,1,18,1,4,KA2188961,Shivaraj Pillai,1977-05-02,M,2,0,2001-09-18
1353,1,31,1,1,KA6551912,Manjunath Rao,1974-08-26,M,1,0,1997-12-05
1354,5,65,6,1,KA7004652,Harish Sharma,1979-07-05,M,2,0,2005-06-08
1355,16,137,1,3,KA7697794,Naresh Rao,1971-03-19,M,1,0,1994-07-20
1356,5,68,2,1,KA6671458,Ganesh Swamy,1967-09-20,M,7,0,1989-11-14
1357,1,16,5,1,KA6529924,Santosh Sharma,1990-10-09,M,1,0,2013-11-25
1358,22,157,3,1,KA2187207,Mahesh Nair,1995-06-08,M,7,0,2019-05-11
1359,18,142,1,3,KA1700297,Naveen Sharma,1975-07-18,M,2,0,1998-04-03
1360,8,90,4,1,KA6090515,Manjunath Kumar,1977-08-31,M,4,0,2002-04-30
1361,3,51,5,1,KA7365080,Suresh Naik,1973-01-21,M,1,0,1998-06-14
1362,9,97,5,1,KA8161079,Suresh Hegde,1991-05-28,M,3,0,2015-10-19
1363,9,95,3,1,KA6756692,Ganesh Sharma,1981-03-29,M,7,0,2004-04-23
1364,20,151,1,4,KA9996238,Lakshmi Kumar,1996-07-27,F,1,0,2019-10-30
1365,5,64,4,1,KA1950506,Anitha Pillai,1994-06-21,F,3,0,2016-11-18
1366,8,90,2,2,KA5905871,Harish Naik,1969-12-31,M,3,0,1995-08-28
1367,26,169,1,3,KA4453773,Basavaraj Raju,1993-07-29,M,8,0,2015-12-27
1368,4,57,7,1,KA6078780,Prakash Sharma,1977-02-15,M,6,0,2003-02-09
1369,5,63,4,1,KA6349565,Harish Pillai,1973-05-22,M,2,0,1996-11-14
1370,14,125,3,1,KA4415085,Kumar Bhat,1984-06-21,M,3,0,2006-11-23
1371,18,142,1,3,KA3381714,Manjunath Kumar,1987-07-26,M,1,0,2010-03-28
1372,12,117,4,1,KA9370278,Vinitha Shetty,1991-11-24,F,1,0,2013-12-31
1373,1,22,1,4,KA9310719,Praveen Hegde,1994-05-05,M,1,0,2017-11-21
1374,4,58,1,2,KA8232405,Ravi Shetty,1987-10-17,M,1,0,2011-11-26
1375,8,90,5,1,KA6640806,Suresh Murthy,1995-11-09,M,5,0,2021-04-02
1376,1,8,5,1,KA8282586,Praveen Kumar,1981-09-22,M,7,0,2007-10-12
1377,18,142,1,3,KA9971807,Suresh Nair,1979-08-12,M,8,0,2005-08-22
1378,5,67,3,1,KA8840537,Praveen Nair,1989-09-23,M,4,0,2013-11-06
1379,28,175,5,1,KA5193173,Rajesh Rao,1984-09-17,M,5,0,2007-03-06
1380,6,71,3,1,KA5202915,Ravi Naik,1980-10-17,M,1,0,2004-04-14
1381,5,68,2,4,KA1289686,Praveen Raju,1988-12-31,M,8,0,2013-06-21
1382,25,164,2,4,KA1982890,Suresh Patil,1972-01-20,M,2,0,1995-04-05
1383,1,17,2,3,KA5632933,Naveen Murthy,1977-04-06,M,5,0,2000-04-03
1384,3,45,4,1,KA1831808,Ramesh Kumar,1990-06-07,M,4,0,2017-04-20
1385,15,130,4,1,KA6323988,Suresh Reddy,1977-04-08,M,1,0,2002-07-03
1386,5,67,4,1,KA6927978,Venkatesh Naik,1985-06-22,M,1,0,2007-07-20
1387,15,130,1,1,KA4975843,Prakash Gowda,1977-02-10,M,4,0,1999-09-24
1388,28,175,6,1,KA8155068,Prakash Pillai,1978-05-12,M,5,0,2000-09-29
1389,8,93,5,1,KA7286684,Santosh Swamy,1981-12-29,M,8,0,2006-04-07
1390,3,42,1,3,KA3517643,Savitha Swamy,1980-07-01,F,1,0,2002-09-25
1391,15,131,2,3,KA4604898,Dinesh Nair,1974-03-23,M,7,0,2000-08-07
1392,2,39,4,1,KA2316088,Suresh Raju,1979-12-05,M,2,0,2006-03-09
1393,20,148,3,1,KA8014220,Lakshmi Swamy,1968-09-29,F,2,0,1993-10-20
1394,22,156,1,4,KA6317360,Manjunath Nair,1975-11-01,M,5,0,2001-07-07
1395,5,63,7,1,KA7072764,Praveen Rao,1982-04-11,M,4,0,2005-08-15
1396,11,114,1,1,KA6905321,Ganesh Bhat,1978-08-19,M,2,0,2002-08-24
1397,4,59,3,1,KA8027140,Pushpa Shetty,1976-11-18,F,4,0,2003-04-11
1398,5,63,3,1,KA3317607,Ramesh Sharma,1978-09-26,M,5,0,2004-07-01
1399,1,21,1,2,KA9291304,Santosh Patil,1978-09-12,M,4,0,2003-01-16
1400,1,31,1,4,KA2694421,Meena Naik,1978-03-30,F,3,0,2001-09-14
1401,3,43,4,1,KA9638539,Kumar Naik,1993-09-29,M,7,0,2016-06-21
1402,30,179,2,3,KA2996986,Rekha Reddy,1972-01-15,F,6,0,1995-05-18
1403,23,158,3,1,KA1758962,Rekha Swamy,1992-03-09,F,2,0,2018-03-22
1404,10,105,7,1,KA8309667,Prakash Shetty,1968-09-21,M,5,0,1993-03-25
1405,20,151,1,2,KA1130589,Ramesh Bhat,1974-03-04,M,6,0,1996-08-16
1406,11,113,2,3,KA2625688,Srinivas Hegde,1989-02-03,M,4,0,2013-12-05
1407,15,133,3,1,KA9526649,Santosh Naik,1973-06-18,M,7,0,1998-09-12
1408,3,46,5,1,KA4534635,Ravi Patil,1990-08-06,M,7,0,2012-10-24
1409,7,81,3,1,KA5777999,Praveen Sharma,1992-07-23,M,3,0,2016-06-28
1410,4,58,2,3,KA2780388,Girish Shetty,1989-06-04,M,4,0,2013-01-09
1411,18,142,1,2,KA1458858,Ramesh Gowda,1974-03-15,M,1,0,2000-06-01
1412,3,50,5,1,KA1432471,Geetha Murthy,1996-09-20,F,6,0,2021-06-11
1413,11,114,4,1,KA8614329,Praveen Hegde,1973-08-27,M,5,0,1996-05-06
1414,1,31,7,1,KA8252219,Vinitha Bhat,1977-01-31,F,8,0,2004-01-20
1415,27,172,4,1,KA2326525,Ramesh Rao,1991-10-18,M,4,0,2015-10-06
1416,7,86,3,1,KA9604096,Santosh Reddy,1984-08-20,M,2,0,2009-02-28
1417,1,10,7,1,KA9745909,Santosh Sharma,1977-07-31,M,6,0,2000-02-16
1418,24,161,6,1,KA1133724,Shivaraj Raju,1995-06-04,M,4,0,2020-12-18
1419,28,173,1,4,KA3540625,Ravi Pillai,1988-03-30,M,8,0,2011-09-19
1420,3,51,1,1,KA9662181,Basavaraj Rao,1968-07-18,M,4,0,1995-06-10
1421,22,157,3,1,KA3988274,Mahesh Shetty,1987-09-01,M,1,0,2013-08-19
1422,24,162,2,3,KA9124082,Girish Swamy,1970-10-30,M,3,0,1994-02-16
1423,27,172,1,4,KA6991611,Venkatesh Sharma,1975-04-06,M,8,0,1999-12-29
1424,6,74,7,1,KA6459256,Venkatesh Gowda,1978-03-14,M,4,0,2002-09-09
1425,7,82,2,3,KA7678830,Ganesh Reddy,1967-05-22,M,3,0,1990-01-03
1426,14,126,5,1,KA4940297,Basavaraj Pillai,1970-01-22,M,1,0,1994-05-09
1427,10,105,7,1,KA6422262,Manjunath Kumar,1994-04-17,M,5,0,2019-06-06
1428,11,114,5,1,KA5373809,Kumar Hegde,1977-12-12,M,1,0,2002-03-02
1429,1,12,4,1,KA7875496,Venkatesh Patil,1983-03-08,M,4,0,2007-09-04
1430,24,161,1,3,KA3167873,Naresh Murthy,1992-01-27,M,1,0,2017-06-30
1431,1,24,2,1,KA1825694,Anitha Nair,1982-01-26,F,4,0,2006-01-12
1432,17,138,6,1,KA4847593,Dinesh Reddy,1979-04-12,M,5,0,2006-01-30
1433,4,56,2,2,KA1228856,Prakash Patil,1972-03-20,M,1,0,1998-04-24
1434,10,102,3,1,KA3633108,Manjunath Gowda,1975-04-09,M,5,0,1997-06-28
1435,29,177,5,1,KA5571090,Venkatesh Raju,1985-12-05,M,2,0,2008-02-07
1436,2,34,2,1,KA2283911,Ravi Raju,1984-11-28,M,2,0,2011-09-23
1437,17,139,1,1,KA7561970,Kumar Naik,1969-11-20,M,4,0,1992-09-20
1438,11,109,2,1,KA6069302,Harish Nair,1974-01-14,M,5,0,2000-03-10
1439,20,148,4,1,KA5886173,Ganesh Rao,1975-11-16,M,7,0,1999-12-21
1440,13,124,1,2,KA7415747,Kumar Murthy,1984-04-06,M,1,0,2010-03-10
1441,17,140,2,2,KA1417616,Vinitha Hegde,1992-02-29,F,7,0,2016-09-06
1442,19,145,2,3,KA6577341,Srinivas Patil,1992-02-18,M,3,0,2017-09-20
1443,3,44,3,1,KA9217672,Mahesh Gowda,1987-09-15,M,4,0,2014-07-16
1444,13,122,6,1,KA4899524,Ravi Swamy,1973-07-17,M,1,0,1999-07-31
1445,8,87,1,3,KA7820513,Girish Hegde,1990-04-07,M,1,0,2012-06-14
1446,14,126,3,1,KA6251539,Dinesh Nair,1972-07-19,M,4,0,1997-05-02
1447,1,21,3,1,KA2300308,Basavaraj Murthy,1992-04-22,M,7,0,2016-09-04
1448,1,32,3,1,KA8341730,Rajesh Reddy,1989-07-26,M,2,0,2012-08-28
1449,24,161,1,2,KA8015348,Kumar Shetty,1973-06-28,M,7,0,1998-03-16
1450,28,174,1,3,KA7234947,Ganesh Hegde,1984-11-10,M,3,0,2009-10-10
1451,23,158,1,3,KA8920692,Manjunath Raju,1980-05-14,M,8,0,2005-04-06
1452,2,35,4,1,KA8950226,Santosh Sharma,1989-08-27,M,1,0,2014-07-30
1453,1,18,2,2,KA4343156,Naresh Reddy,1996-10-08,M,2,0,2020-07-02
1454,23,160,1,2,KA2120248,Santosh Gowda,1975-12-30,M,6,0,2001-04-24
1455,1,4,4,1,KA5767876,Venkatesh Patil,1988-05-18,M,7,0,2011-11-26
1456,10,104,3,1,KA4398864,Harish Patil,1985-08-05,M,2,0,2010-09-22
1457,6,72,1,1,KA3125741,Ganesh Bhat,1989-01-08,M,7,0,2012-06-24
1458,23,158,1,2,KA1044808,Praveen Swamy,1975-10-14,M,4,0,1998-12-10
1459,23,158,5,1,KA3765193,Suma Sharma,1990-06-13,F,8,0,2013-03-27
1460,1,14,7,1,KA8376757,Santosh Gowda,1990-11-16,M,7,0,2015-09-23
1461,1,31,3,1,KA7597584,Santosh Rao,1986-03-22,M,7,0,2011-05-07
1462,15,134,1,1,KA4588635,Basavaraj Patil,1982-10-20,M,3,0,2007-10-05
1463,2,37,4,1,KA8409604,Asha Rao,1977-05-29,F,8,0,2002-07-14
1464,18,143,1,3,KA3986552,Girish Raju,1977-06-28,M,1,0,2003-02-17
1465,8,89,4,1,KA4204180,Srinivas Nair,1977-12-30,M,7,0,2001-03-06
1466,8,93,2,1,KA6207491,Rajesh Kumar,1973-06-04,M,6,0,1996-07-02
1467,14,129,1,3,KA1562509,Prakash Sharma,1996-06-09,M,5,0,2021-10-28
1468,30,181,4,1,KA1960109,Ravi Naik,1985-09-02,M,1,0,2009-03-11
1469,12,117,4,1,KA8943146,Basavaraj Swamy,1975-01-10,M,2,0,1997-12-25
1470,31,183,7,1,KA3968018,Rajesh Swamy,1990-02-24,M,3,0,2016-02-03
1471,25,164,2,1,KA5655311,Ganesh Naik,1994-03-23,M,4,0,2017-12-20
1472,28,173,6,1,KA3838932,Rajesh Patil,1982-10-28,M,6,0,2008-10-13
1473,27,171,6,1,KA4236994,Ravi Hegde,1994-04-06,M,3,0,2016-08-11
1474,1,12,2,2,KA9480309,Mahesh Reddy,1984-08-29,M,7,0,2010-01-21
1475,19,144,1,3,KA8822415,Rajesh Rao,1981-04-16,M,2,0,2003-12-08
1476,1,24,1,1,KA4114839,Srinivas Gowda,1988-10-31,M,6,0,2014-11-28
1477,1,3,1,3,KA8723376,Rajesh Nair,1987-04-07,M,2,0,2012-10-28
1478,28,175,6,1,KA4205892,Venkatesh Rao,1968-03-17,M,3,0,1995-01-15
1479,3,46,1,3,KA7945478,Ravi Bhat,1984-07-04,M,4,0,2007-04-12
1480,3,46,1,4,KA5438331,Girish Sharma,1983-10-16,M,2,0,2007-03-25
1481,25,165,2,2,KA1616245,Praveen Patil,1973-07-23,M,7,0,1998-01-23
1482,11,112,4,1,KA5843397,Praveen Kumar,1981-06-17,M,4,0,2007-01-25
1483,5,69,6,1,KA4535328,Manjunath Murthy,1992-12-13,M,5,0,2017-10-24
1484,1,30,7,1,KA4127701,Girish Naik,1973-10-29,M,8,0,1999-07-03
1485,19,145,2,1,KA6408505,Praveen Patil,1980-01-26,M,2,0,2005-09-29
1486,13,122,2,1,KA4139210,Rajesh Reddy,1982-01-03,M,6,0,2005-11-17
1487,1,6,1,4,KA8297560,Srinivas Murthy,1977-04-30,M,7,0,2003-11-07
1488,9,96,4,1,KA9095972,Venkatesh Rao,1970-01-24,M,7,0,1993-12-10
1489,15,130,7,1,KA8145319,Venkatesh Nair,1992-03-07,M,5,0,2016-07-11
1490,3,42,1,3,KA9792694,Usha Swamy,1974-01-17,F,4,0,1996-12-17
1491,2,34,1,1,KA2516637,Mamatha Nair,1967-04-06,F,5,0,1991-02-11
1492,12,118,2,4,KA1014146,Ramesh Nair,1979-04-05,M,3,0,2002-03-03
1493,1,21,1,2,KA8324074,Naresh Rao,1988-09-27,M,2,0,2012-01-18
1494,9,96,3,1,KA3673110,Ramesh Raju,1996-10-18,M,6,0,2021-06-16
1495,30,179,2,4,KA8775970,Shivaraj Raju,1987-06-28,M,4,0,2012-02-14
1496,7,82,1,3,KA5751216,Ganesh Hegde,1991-01-12,M,7,0,2015-04-04
1497,14,126,2,2,KA3989029,Shivaraj Gowda,1970-09-18,M,4,0,1992-11-06
1498,1,1,6,1,KA7680364,Santosh Murthy,1969-08-19,M,2,0,1994-12-23
1499,1,12,1,4,KA2557770,Ramesh Shetty,1987-07-19,M,6,0,2011-03-23
1500,6,73,1,4,KA1584294,Naresh Hegde,1983-01-25,M,5,0,2007-03-22
1501,10,102,1,1,KA8800108,Usha Reddy,1973-10-24,F,2,0,2000-06-22
1502,10,104,6,1,KA6352364,Ganesh Raju,1996-06-21,M,3,0,2019-05-11
1503,1,3,2,4,KA8087653,Ravi Raju,1975-03-20,M,1,0,2000-11-12
1504,1,30,4,1,KA8554276,Girish Bhat,1969-12-11,M,6,0,1996-06-14
1505,9,94,3,1,KA4000429,Santosh Pillai,1992-01-05,M,7,0,2018-05-26
1506,1,21,4,1,KA6655862,Ravi Pillai,1990-04-11,M,5,0,2012-04-19
1507,12,117,6,1,KA8797432,Naveen Bhat,1977-07-06,M,5,0,1999-10-08
1508,1,13,2,3,KA5233341,Basavaraj Shetty,1970-02-19,M,7,0,1995-12-20
1509,1,7,6,1,KA3998561,Harish Nair,1972-09-03,M,5,0,1996-02-27
1510,6,77,2,1,KA6993567,Rajesh Shetty,1968-06-29,M,1,0,1990-09-04
1511,1,22,1,2,KA3426728,Ravi Kumar,1973-01-08,M,8,0,1995-07-15
1512,29,177,2,4,KA1681842,Girish Patil,1969-05-02,M,2,0,1992-09-07
1513,25,164,3,1,KA9600542,Suresh Reddy,1992-06-26,M,2,0,2016-08-11
1514,1,6,2,3,KA2330152,Harish Hegde,1988-10-08,M,7,0,2014-12-10
1515,5,67,3,1,KA9624152,Shobha Kumar,1983-06-03,F,4,0,2008-11-08
1516,13,122,3,1,KA8330731,Suresh Patil,1987-05-15,M,5,0,2013-08-13
1517,27,172,3,1,KA7688583,Naresh Rao,1994-12-20,M,3,0,2020-05-05
1518,4,54,2,4,KA3177128,Girish Naik,1996-03-07,M,5,0,2022-07-20
1519,7,82,4,1,KA4771933,Naveen Nair,1992-08-30,M,1,0,2015-11-21
1520,6,74,3,1,KA8728326,Venkatesh Gowda,1969-09-08,M,7,0,1996-04-22
1521,13,122,2,3,KA6714252,Santosh Murthy,1972-01-03,M,6,0,1994-01-22
1522,14,128,2,2,KA7544141,Srinivas Reddy,1987-07-28,M,5,0,2012-07-16
1523,14,125,4,1,KA2394052,Praveen Gowda,1971-11-04,M,4,0,1995-10-06
1524,6,75,1,4,KA1496011,Manjunath Patil,1982-11-16,M,3,0,2007-05-23
1525,19,145,2,1,KA5762844,Naresh Swamy,1977-08-30,M,8,0,2001-12-22
1526,2,34,3,1,KA3071885,Usha Sharma,1980-01-17,F,2,0,2005-06-07
