VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
733,671,Praveen Nair,33,M,0
734,672,Naveen Naik,41,M,0
735,673,Harish Sharma,22,M,0
736,674,Shobha Patil,44,F,0
737,675,Naveen Nair,47,M,0
738,676,Suma Reddy,29,F,0
739,677,Asha Patil,40,F,0
740,678,Mahesh Rao,45,M,0
741,678,Vinitha Sharma,47,F,0
742,679,Meena Swamy,59,F,0
743,680,Ravi Naik,18,M,0
744,681,Naresh Nair,5,M,0
745,682,Ganesh Shetty,44,M,0
746,683,Ganesh Shetty,32,M,0
747,684,Anitha Hegde,31,F,0
748,685,Manjunath Gowda,36,M,0
749,686,Asha Kumar,30,F,0
750,687,Prakash Swamy,25,M,0
751,688,Kumar Nair,22,M,0
752,689,Suma Patil,23,F,0
753,690,Kavitha Gowda,18,F,0
754,691,Ganesh Bhat,34,M,0
755,692,Mamatha Hegde,28,F,0
756,693,Ganesh Hegde,51,M,0
757,694,Suma Bhat,31,F,0
758,694,Suresh Raju,41,M,0
759,695,Santosh Bhat,26,M,0
760,696,Naresh Rao,38,M,0
761,697,Rajesh Bhat,42,M,0
762,698,Suresh Shetty,42,M,0
763,699,Naveen Reddy,48,M,0
764,700,Savitha Nair,15,F,0
765,701,Vinitha Bhat,43,F,0
766,702,Suresh Kumar,18,M,0
767,703,Anitha Patil,37,F,0
768,704,Usha Reddy,18,F,0
769,705,Venkatesh Rao,26,M,0
770,706,Kumar Pillai,80,M,0
771,707,Naresh Raju,45,M,0
772,708,Kavitha Patil,16,F,0
773,709,Pushpa Hegde,50,F,0
774,710,Anitha Naik,25,F,0
775,711,Shobha Hegde,19,F,0
776,712,Meena Patil,30,F,0
777,713,Savitha Nair,32,F,0
778,714,Pushpa Reddy,32,F,0
779,715,Rekha Hegde,45,F,0
780,716,Ganesh Gowda,21,M,0
781,717,Vinitha Hegde,35,F,0
782,718,Pushpa Murthy,24,F,0
783,719,Suresh Sharma,18,M,0
784,720,Mahesh Patil,32,M,0
785,721,Shobha Reddy,13,F,0
786,722,Naresh Gowda,44,M,0
787,723,Ravi Swamy,12,M,0
788,724,Harish Murthy,21,M,0
789,724,Suma Kumar,26,F,0
790,725,Usha Reddy,41,F,0
791,726,Kumar Pillai,36,M,0
792,727,Meena Shetty,54,F,0
793,727,Manjunath Kumar,18,M,0
794,728,Rekha Pillai,25,F,0
795,729,Usha Hegde,16,F,0
796,730,Mamatha Hegde,34,F,0
797,731,Shivaraj Patil,60,M,0
798,732,Prakash Pillai,28,M,0
799,733,Vinitha Naik,19,F,0
800,734,Usha Raju,37,F,0
801,734,Kavitha Swamy,34,F,0
802,735,Ganesh Kumar,45,M,0
803,736,Lakshmi Naik,32,F,0
804,737,Basavaraj Shetty,51,M,0
805,738,Asha Gowda,43,F,0
806,738,Kavitha Kumar,33,F,0
807,739,Mamatha Gowda,42,F,0
808,740,Santosh Reddy,33,M,0
809,741,Lakshmi Pillai,44,F,0
810,741,Shobha Reddy,46,F,0
811,742,Geetha Reddy,23,F,0
812,742,Geetha Pillai,42,F,0
813,743,Shobha Kumar,21,F,0
814,744,Anitha Raju,20,F,0
815,745,Suma Hegde,47,F,0
816,745,Ganesh Raju,54,M,0
817,746,Suresh Murthy,32,M,0
818,747,Rajesh Rao,54,T,0
819,748,Ramesh Patil,66,M,0
820,749,Anitha Bhat,5,F,0
821,750,Shivaraj Nair,39,M,1
822,751,Anitha Patil,21,F,0
823,752,Asha Naik,47,F,0
824,753,Suresh Reddy,38,M,0
825,754,Venkatesh Rao,29,M,0
826,755,Venkatesh Raju,43,M,0
827,756,Basavaraj Rao,61,M,0
828,757,Naveen Raju,45,M,0
829,758,Dinesh Gowda,37,M,0
830,759,Kavitha Naik,40,F,0
831,760,Asha Patil,18,F,0
832,761,Mamatha Murthy,32,F,0
833,762,Girish Rao,40,M,0
834,763,Praveen Naik,41,M,0
835,764,Naresh Nair,37,M,0
836,765,Asha Patil,43,F,0
837,766,Rekha Hegde,28,F,0
838,767,Harish Gowda,23,M,0
839,768,Manjunath Gowda,11,M,0
840,769,Praveen Gowda,20,M,0
841,770,Usha Murthy,7,F,0
842,771,Mamatha Bhat,37,F,0
843,772,Manjunath Murthy,22,M,0
844,773,Suresh Murthy,11,M,0
845,774,Shivaraj Reddy,29,M,0
846,775,Meena Naik,59,F,0
847,776,Ganesh Murthy,24,M,0
848,777,Santosh Pillai,25,M,0
849,777,Ravi Patil,56,M,0
850,778,Manjunath Swamy,47,M,0
851,779,Kavitha Pillai,39,F,0
852,780,Prakash Hegde,49,M,0
853,781,Savitha Rao,28,F,0
854,782,Anitha Kumar,32,F,0
855,783,Geetha Sharma,37,F,0
856,784,Rekha Bhat,32,F,0
857,785,Lakshmi Bhat,14,F,0
858,786,Usha Sharma,26,F,0
859,787,Usha Rao,34,F,0
860,788,Anitha Naik,27,F,0
861,789,Srinivas Sharma,26,M,0
862,789,Manjunath Raju,60,M,0
863,790,Basavaraj Shetty,51,M,0
864,791,Usha Nair,50,F,0
865,792,Savitha Hegde,31,F,0
866,793,Prakash Nair,29,M,0
867,794,Suresh Pillai,21,M,0
868,794,Asha Nair,40,F,0
869,795,Shivaraj Shetty,26,M,0
870,796,Manjunath Kumar,48,M,0
871,797,Naresh Pillai,23,T,0
872,797,Basavaraj Bhat,33,M,0
873,798,Suma Naik,42,F,0
874,798,Anitha Sharma,22,F,0
875,799,Kumar Pillai,24,M,0
876,799,Kavitha Rao,15,F,0
877,800,Prakash Gowda,21,T,0
878,801,Shobha Shetty,46,F,0
879,802,Naveen Pillai,26,M,0
880,803,Anitha Kumar,48,F,0
881,804,Naresh Gowda,27,M,0
882,805,Shobha Pillai,42,F,0
883,806,Rekha Murthy,18,F,0
884,807,Naveen Gowda,57,M,0
885,808,Lakshmi Naik,37,F,0
886,808,Ravi Pillai,30,M,0
887,809,Girish Naik,10,M,0
888,810,Savitha Reddy,27,F,0
889,811,Rekha Murthy,28,F,0
890,812,Srinivas Pillai,35,M,0
891,813,Suma Raju,55,F,0
892,814,Venkatesh Swamy,23,M,0
893,815,Praveen Hegde,30,M,0
894,816,Savitha Reddy,26,F,0
895,817,Kavitha Bhat,28,F,0
896,818,Geetha Hegde,24,F,0
897,819,Dinesh Gowda,35,M,0
898,820,Shivaraj Murthy,42,M,0
899,820,Prakash Reddy,30,M,0
900,821,Geetha Naik,10,F,0
901,822,Anitha Pillai,56,F,0
902,823,Ganesh Rao,47,M,0
903,824,Venkatesh Shetty,38,M,0
904,825,Mamatha Naik,52,F,0
905,826,Shivaraj Naik,25,M,0
906,827,Geetha Bhat,16,F,0
907,828,Kavitha Sharma,54,F,0
908,829,Pushpa Rao,31,F,0
909,830,Ravi Rao,42,M,0
910,831,Asha Raju,52,F,0
911,832,Usha Nair,47,F,0
912,833,Ravi Sharma,18,M,0
913,833,Harish Shetty,5,M,0
914,834,Ravi Shetty,14,M,0
915,835,Rekha Sharma,67,F,0
916,836,Shivaraj Reddy,5,M,0
917,837,Shobha Reddy,36,F,0
918,838,Basavaraj Patil,36,M,0
919,839,Lakshmi Rao,32,F,0
920,840,Shobha Swamy,76,F,0
921,841,Rekha Shetty,21,F,0
922,842,Ganesh Patil,43,M,0
923,843,Usha Sharma,5,F,0
924,844,Srinivas Rao,51,M,0
925,845,Naresh Patil,56,M,1
926,846,Naveen Gowda,36,M,0
927,847,Ganesh Sharma,47,M,0
928,848,Naresh Nair,36,M,0
929,849,Naveen Sharma,34,M,0
930,850,Girish Naik,34,M,0
931,851,Ramesh Shetty,28,M,0
932,852,Rajesh Nair,44,M,0
933,853,Dinesh Naik,20,M,1
934,854,Suma Naik,18,F,0
935,854,Geetha Reddy,11,F,0
936,855,Meena Rao,33,F,0
937,856,Venkatesh Sharma,18,M,0
938,856,Mamatha Rao,56,F,0
939,857,Usha Naik,27,F,0
940,858,Basavaraj Kumar,36,M,0
941,859,Suma Sharma,36,F,0
942,860,Lakshmi Gowda,17,F,0
943,861,Manjunath Naik,38,M,0
944,862,Manjunath Gowda,65,M,0
945,863,Kavitha Reddy,23,F,0
946,864,Naveen Gowda,53,M,0
947,865,Praveen Gowda,18,M,0
948,866,Mamatha Bhat,48,F,0
949,867,Prakash Murthy,55,M,0
950,868,Vinitha Shetty,15,F,0
951,869,Kavitha Reddy,40,F,0
952,870,Suma Bhat,11,F,1
953,871,Mahesh Pillai,32,M,0
954,872,Anitha Gowda,17,F,0
955,873,Kumar Swamy,44,M,0
956,874,Savitha Gowda,53,F,0
957,875,Mahesh Kumar,33,M,0
958,876,Suresh Reddy,23,M,0
959,877,Suma Gowda,19,F,0
960,878,Mahesh Reddy,12,M,0
961,879,Lakshmi Bhat,37,F,0
962,880,Girish Naik,38,M,0
963,881,Asha Raju,29,F,0
964,882,Kumar Patil,41,M,0
965,883,Manjunath Shetty,50,M,0
966,883,Asha Murthy,19,F,0
967,884,Meena Sharma,40,F,0
968,885,Mamatha Reddy,50,F,0
969,886,Mahesh Hegde,51,M,0
970,887,Santosh Gowda,10,M,0
971,887,Shivaraj Bhat,47,M,0
972,888,Basavaraj Kumar,47,M,0
973,889,Dinesh Hegde,36,M,0
974,890,Mamatha Rao,27,F,0
975,891,Srinivas Hegde,20,M,0
976,891,Venkatesh Swamy,32,M,0
977,892,Mahesh Bhat,52,M,0
978,893,Geetha Bhat,52,F,0
979,894,Rajesh Swamy,35,M,1
980,895,Pushpa Kumar,42,F,0
981,896,Anitha Patil,43,F,0
982,897,Ganesh Murthy,8,M,0
983,898,Naresh Swamy,20,M,0
984,898,Srinivas Nair,42,M,0
985,899,Pushpa Swamy,38,F,0
986,900,Lakshmi Rao,34,F,0
987,901,Shobha Pillai,24,F,0
988,902,Suresh Sharma,26,M,0
989,903,Savitha Gowda,32,F,0
990,904,Shivaraj Naik,33,M,0
991,905,Basavaraj Hegde,28,M,0
992,906,Savitha Naik,25,F,0
993,907,Shobha Kumar,38,F,0
994,908,Asha Shetty,52,F,0
995,909,Shivaraj Pillai,63,M,0
996,910,Srinivas Naik,42,M,0
997,910,Rajesh Nair,43,M,0
998,911,Ramesh Sharma,40,M,0
999,912,Geetha Bhat,18,F,0
1000,913,Prakash Pillai,18,M,0
1001,914,Asha Gowda,24,F,0
1002,915,Usha Patil,49,F,0
1003,916,Shivaraj Nair,39,M,0
1004,917,Girish Kumar,49,M,0
1005,918,Suresh Bhat,37,M,0
1006,919,Anitha Murthy,41,F,0
1007,920,Ramesh Gowda,29,M,0
1008,921,Asha Shetty,33,F,0
1009,922,Naresh Swamy,33,M,0
1010,923,Shobha Kumar,53,F,1
1011,924,Pushpa Kumar,33,F,0
1012,925,Savitha Hegde,32,F,0
1013,926,Kavitha Kumar,24,F,0
1014,927,Mamatha Pillai,56,F,0
1015,928,Suresh Hegde,26,M,0
1016,929,Girish Naik,20,M,0
1017,930,Srinivas Swamy,23,M,0
1018,931,Geetha Gowda,27,F,0
1019,932,Dinesh Sharma,20,M,0
1020,933,Basavaraj Pillai,54,M,0
1021,934,Savitha Hegde,17,F,0
1022,935,Dinesh Swamy,20,M,0
1023,936,Mamatha Reddy,55,F,0
1024,937,Rajesh Pillai,21,M,0
1025,938,Girish Pillai,44,M,0
1026,939,Ravi Murthy,16,M,0
1027,940,Ganesh Gowda,37,M,0
1028,941,Manjunath Shetty,57,M,0
1029,942,Naveen Rao,40,M,0
1030,943,Mamatha Murthy,29,F,0
1031,944,Rekha Bhat,26,F,1
1032,945,Naveen Naik,65,M,0
1033,946,Harish Rao,49,M,0
1034,947,Ravi Raju,31,M,0
1035,948,Naveen Bhat,18,M,0
1036,949,Meena Naik,5,F,0
1037,950,Shivaraj Raju,64,M,0
1038,951,Rajesh Rao,35,M,0
1039,952,Girish Sharma,24,M,0
1040,953,Pushpa Nair,25,F,0
1041,954,Vinitha Swamy,57,F,0
1042,955,Harish Raju,24,M,0
1043,956,Santosh Sharma,48,M,0
1044,957,Vinitha Pillai,40,F,0
1045,957,Lakshmi Murthy,47,F,0
1046,958,Kavitha Reddy,20,F,0
1047,959,Shobha Rao,31,F,0
1048,960,Naveen Raju,15,M,0
1049,961,Meena Pillai,33,F,0
1050,961,Ganesh Rao,25,M,0
1051,962,Anitha Swamy,50,F,0
1052,963,Dinesh Rao,24,M,0
1053,964,Mahesh Patil,42,M,0
1054,965,Mahesh Nair,28,M,0
1055,966,Usha Raju,5,F,0
1056,967,Harish Naik,59,M,0
1057,968,Suma Naik,23,F,0
1058,969,Naveen Patil,44,M,0
1059,970,Pushpa Raju,36,F,0
1060,971,Geetha Hegde,71,F,0
1061,972,Rekha Raju,14,F,0
1062,973,Shobha Reddy,51,F,0
1063,974,Girish Bhat,27,M,0
1064,975,Pushpa Pillai,65,F,0
1065,975,Praveen Raju,52,M,0
1066,976,Lakshmi Raju,34,F,0
1067,977,Pushpa Hegde,19,F,0
1068,978,Geetha Shetty,38,F,0
1069,979,Rekha Kumar,19,F,0
1070,980,Savitha Patil,47,F,0
1071,981,Mahesh Bhat,31,M,0
1072,982,Praveen Reddy,56,M,0
1073,983,Venkatesh Pillai,26,M,0
1074,984,Ravi Shetty,35,M,0
1075,985,Vinitha Kumar,53,F,0
1076,986,Srinivas Kumar,51,M,0
1077,987,Usha Nair,65,F,0
1078,988,Usha Patil,66,F,0
1079,989,Mahesh Hegde,46,M,0
1080,990,Lakshmi Kumar,25,F,0
1081,991,Girish Swamy,20,M,0
1082,992,Suresh Murthy,38,M,0
1083,993,Asha Kumar,37,F,0
1084,994,Basavaraj Gowda,42,M,0
1085,995,Savitha Bhat,55,F,0
1086,996,Anitha Sharma,30,F,0
1087,997,Vinitha Raju,13,F,0
1088,998,Kavitha Reddy,6,F,1
1089,999,Meena Nair,29,F,0
1090,1000,Girish Naik,22,M,0
1091,1000,Geetha Patil,38,F,0
1092,1001,Suresh Hegde,52,M,0
1093,1002,Praveen Kumar,18,M,0
1094,1002,Girish Patil,42,M,0
1095,1003,Basavaraj Swamy,26,M,0
1096,1004,Srinivas Shetty,58,M,0
1097,1005,Basavaraj Sharma,23,M,0
1098,1006,Rekha Gowda,24,F,0
1099,1007,Lakshmi Sharma,74,F,0
1100,1008,Harish Raju,35,M,0
1101,1009,Pushpa Shetty,58,F,0
1102,1010,Mahesh Nair,28,M,0
1103,1011,Meena Rao,65,F,0
1104,1012,Mamatha Nair,63,F,0
1105,1013,Shobha Murthy,24,F,0
1106,1014,Srinivas Patil,18,M,0
1107,1015,Lakshmi Nair,26,F,0
1108,1016,Kavitha Patil,22,F,0
1109,1017,Lakshmi Pillai,35,F,0
1110,1018,Rekha Murthy,34,F,0
1111,1019,Rajesh Sharma,36,M,0
1112,1020,Lakshmi Nair,48,F,0
1113,1021,Rajesh Nair,28,M,0
1114,1022,Lakshmi Bhat,26,F,0
1115,1023,Mahesh Murthy,33,M,0
1116,1024,Lakshmi Rao,45,F,0
1117,1025,Meena Murthy,55,F,0
1118,1026,Naveen Nair,26,M,0
1119,1027,Usha Bhat,59,F,0
1120,1028,Prakash Pillai,21,M,0
1121,1029,Rekha Sharma,37,F,0
1122,1030,Suresh Naik,22,M,0
1123,1031,Naveen Shetty,24,M,0
1124,1031,Kavitha Gowda,30,F,0
1125,1032,Savitha Rao,33,F,0
1126,1033,Suma Nair,12,F,0
1127,1034,Manjunath Patil,70,M,0
1128,1035,Lakshmi Swamy,32,F,0
1129,1036,Vinitha Pillai,38,F,0
1130,1037,Girish Hegde,35,M,0
1131,1038,Kumar Patil,51,M,1
1132,1039,Manjunath Rao,35,M,0
1133,1040,Vinitha Gowda,59,F,0
1134,1041,Prakash Swamy,18,M,0
1135,1042,Anitha Reddy,39,F,0
1136,1043,Venkatesh Naik,33,M,0
1137,1044,Suresh Gowda,18,M,0
1138,1045,Pushpa Patil,14,F,0
1139,1046,Anitha Raju,27,F,0
1140,1047,Praveen Rao,80,M,0
1141,1048,Ravi Kumar,36,M,0
1142,1049,Srinivas Patil,37,M,0
1143,1050,Geetha Hegde,40,F,1
1144,1051,Naresh Murthy,27,M,0
1145,1052,Venkatesh Hegde,19,M,0
1146,1052,Shivaraj Swamy,23,M,0
1147,1053,Anitha Swamy,38,F,0
1148,1054,Kavitha Gowda,30,F,0
1149,1055,Ganesh Naik,24,M,0
1150,1056,Vinitha Rao,36,F,0
1151,1057,Santosh Kumar,43,M,0
1152,1058,Kavitha Swamy,15,F,0
1153,1058,Suma Reddy,10,F,0
1154,1059,Geetha Gowda,24,F,0
1155,1060,Rajesh Naik,20,M,0
1156,1061,Usha Gowda,21,F,0
1157,1062,Shivaraj Swamy,57,M,0
1158,1063,Ramesh Hegde,44,M,0
1159,1064,Anitha Bhat,51,F,0
1160,1065,Meena Pillai,13,F,0
1161,1066,Rekha Swamy,36,F,0
1162,1067,Ravi Patil,25,T,0
1163,1068,Girish Murthy,48,M,0
1164,1069,Shobha Swamy,30,F,0
1165,1070,Praveen Nair,33,M,0
1166,1070,Vinitha Swamy,47,F,0
1167,1071,Girish Gowda,44,M,0
1168,1072,Suresh Bhat,31,M,0
1169,1073,Meena Raju,30,F,0
1170,1074,Ganesh Nair,36,M,0
1171,1075,Pushpa Raju,28,F,0
1172,1076,Ravi Raju,42,M,0
1173,1077,Suresh Murthy,39,M,0
1174,1078,Mahesh Pillai,54,M,0
1175,1079,Ramesh Swamy,57,M,0
1176,1080,Meena Naik,31,F,0
1177,1081,Naveen Gowda,26,M,0
1178,1082,Srinivas Bhat,26,M,0
1179,1083,Asha Raju,62,F,0
1180,1084,Ganesh Sharma,25,M,0
1181,1084,Prakash Raju,26,M,0
1182,1085,Suma Swamy,38,F,0
1183,1086,Asha Pillai,32,F,0
1184,1087,Mamatha Reddy,34,F,0
1185,1088,Dinesh Gowda,13,M,0
1186,1089,Mahesh Murthy,68,M,1
1187,1090,Asha Rao,20,F,0
1188,1091,Manjunath Kumar,33,M,0
1189,1091,Shobha Murthy,32,F,0
1190,1092,Shobha Bhat,50,F,0
1191,1093,Prakash Reddy,34,M,0
1192,1094,Meena Swamy,43,F,0
1193,1095,Geetha Reddy,34,F,0
1194,1096,Geetha Gowda,36,F,0
1195,1097,Basavaraj Rao,39,M,0
1196,1098,Meena Patil,40,F,0
1197,1099,Santosh Pillai,32,M,0
1198,1100,Mamatha Murthy,25,F,0
1199,1100,Asha Raju,41,F,0
1200,1101,Shobha Raju,21,F,0
1201,1102,Naresh Sharma,30,M,0
1202,1103,Manjunath Rao,14,M,0
1203,1104,Suma Hegde,42,F,0
1204,1104,Manjunath Sharma,17,M,0
1205,1105,Meena Sharma,48,F,0
1206,1106,Santosh Kumar,23,M,0
1207,1107,Girish Shetty,44,M,0
1208,1108,Asha Pillai,58,F,0
1209,1109,Shobha Kumar,67,F,0
1210,1110,Kavitha Kumar,29,F,0
1211,1111,Rajesh Patil,30,M,0
1212,1112,Meena Swamy,26,F,0
1213,1113,Mamatha Gowda,35,F,0
1214,1114,Rajesh Sharma,23,M,0
1215,1114,Manjunath Kumar,45,M,0
1216,1115,Suma Swamy,25,F,0
1217,1115,Savitha Rao,52,F,0
1218,1116,Santosh Hegde,30,M,0
1219,1117,Naveen Shetty,26,M,0
1220,1118,Shobha Bhat,26,F,0
1221,1119,Ravi Rao,25,M,0
1222,1120,Ravi Reddy,36,M,0
1223,1121,Kavitha Rao,69,F,0
1224,1122,Ramesh Rao,34,M,1
1225,1123,Praveen Kumar,48,M,1
1226,1124,Suresh Kumar,28,T,0
1227,1125,Vinitha Sharma,70,F,0
1228,1126,Ravi Hegde,12,T,0
1229,1127,Venkatesh Shetty,57,M,0
1230,1128,Basavaraj Patil,25,M,0
1231,1128,Savitha Raju,57,F,0
1232,1129,Prakash Rao,53,M,0
1233,1130,Meena Patil,53,F,0
1234,1131,Mahesh Nair,29,M,0
1235,1131,Lakshmi Reddy,32,F,0
1236,1132,Rekha Hegde,37,F,0
1237,1133,Prakash Patil,42,M,1
1238,1134,Kumar Raju,28,M,0
1239,1135,Srinivas Gowda,18,M,0
1240,1136,Pushpa Naik,15,F,0
1241,1137,Savitha Hegde,40,F,0
1242,1138,Manjunath Rao,5,M,0
1243,1139,Ravi Shetty,46,M,0
1244,1140,Harish Sharma,30,M,0
1245,1141,Girish Patil,37,M,0
1246,1142,Anitha Hegde,29,F,0
1247,1143,Pushpa Bhat,21,F,0
1248,1143,Anitha Naik,8,F,0
1249,1144,Pushpa Patil,45,F,0
1250,1145,Ramesh Shetty,20,M,0
1251,1145,Savitha Naik,39,F,0
1252,1146,Vinitha Nair,5,F,0
1253,1147,Kavitha Sharma,31,F,0
1254,1148,Shivaraj Reddy,27,M,0
1255,1149,Meena Raju,59,F,0
1256,1150,Lakshmi Raju,22,F,0
1257,1151,Vinitha Hegde,37,F,0
1258,1152,Mamatha Pillai,53,F,0
1259,1153,Venkatesh Murthy,18,M,0
1260,1154,Suresh Murthy,18,M,0
1261,1155,Vinitha Naik,60,F,0
1262,1155,Santosh Swamy,35,M,0
1263,1156,Rajesh Naik,33,M,0
1264,1157,Kavitha Bhat,53,F,0
1265,1158,Girish Rao,43,M,0
1266,1158,Ravi Reddy,47,M,0
1267,1159,Naresh Naik,43,M,0
1268,1160,Naresh Gowda,24,M,0
1269,1161,Shobha Murthy,50,F,0
1270,1162,Ravi Bhat,35,M,0
1271,1163,Kavitha Pillai,27,F,0
1272,1164,Dinesh Shetty,28,M,0
1273,1165,Rajesh Murthy,31,M,0
1274,1166,Naveen Shetty,50,M,0
1275,1167,Savitha Shetty,35,F,0
1276,1168,Asha Pillai,37,F,1
1277,1169,Manjunath Kumar,29,M,0
1278,1170,Suma Sharma,47,F,0
1279,1171,Basavaraj Patil,34,M,0
1280,1171,Santosh Hegde,54,M,0
1281,1172,Vinitha Naik,46,F,0
1282,1173,Prakash Reddy,42,M,0
1283,1174,Praveen Naik,56,M,0
1284,1175,Shobha Swamy,32,F,0
1285,1176,Ramesh Kumar,48,M,0
1286,1177,Anitha Gowda,33,F,1
1287,1178,Vinitha Swamy,46,F,0
1288,1179,Ramesh Gowda,5,M,0
1289,1180,Ganesh Murthy,37,M,0
1290,1181,Shobha Reddy,18,F,0
1291,1182,Ravi Gowda,36,M,0
1292,1183,Savitha Kumar,63,F,0
1293,1184,Ramesh Gowda,18,M,0
1294,1185,Basavaraj Murthy,18,M,1
1295,1186,Asha Reddy,46,F,0
1296,1187,Anitha Rao,25,F,0
1297,1188,Vinitha Sharma,15,F,0
1298,1189,Praveen Patil,18,M,0
1299,1190,Vinitha Naik,52,F,0
1300,1191,Santosh Rao,40,T,0
1301,1192,Lakshmi Sharma,43,F,0
1302,1193,Savitha Reddy,53,F,0
1303,1194,Dinesh Patil,42,M,0
1304,1195,Usha Rao,39,F,0
1305,1196,Meena Rao,35,F,0
1306,1197,Naveen Shetty,31,M,0
1307,1198,Pushpa Reddy,16,F,0
1308,1198,Santosh Bhat,33,M,0
1309,1199,Usha Naik,5,F,0
1310,1200,Mamatha Reddy,36,F,0
1311,1201,Dinesh Gowda,29,M,0
1312,1202,Lakshmi Hegde,32,F,0
1313,1203,Girish Nair,49,M,0
1314,1204,Kavitha Patil,43,F,0
1315,1205,Mahesh Bhat,39,M,0
1316,1205,Rajesh Nair,32,M,0
1317,1206,Shivaraj Kumar,32,M,0
1318,1207,Geetha Nair,27,F,0
1319,1208,Dinesh Nair,37,M,0
1320,1209,Venkatesh Rao,31,M,0
1321,1209,Asha Murthy,40,F,0
1322,1210,Prakash Naik,25,M,0
1323,1211,Kavitha Pillai,38,F,0
1324,1211,Rajesh Patil,43,M,0
1325,1212,Ramesh Nair,63,M,0
1326,1213,Srinivas Shetty,70,M,0
1327,1214,Meena Murthy,27,F,0
1328,1215,Anitha Naik,30,F,0
1329,1216,Basavaraj Raju,27,M,1
1330,1216,Shobha Shetty,23,F,0
1331,1217,Naveen Shetty,25,M,0
1332,1217,Ravi Rao,36,M,0
1333,1218,Usha Pillai,54,F,0
1334,1219,Lakshmi Murthy,73,F,0
1335,1220,Meena Kumar,24,F,0
1336,1221,Girish Swamy,5,M,0
1337,1222,Anitha Sharma,31,F,0
1338,1223,Naresh Sharma,31,M,0
1339,1224,Manjunath Hegde,25,M,0
1340,1225,Meena Naik,53,F,0
1341,1226,Usha Kumar,23,F,0
1342,1227,Usha Reddy,31,F,0
1343,1227,Lakshmi Swamy,39,F,0
1344,1228,Savitha Pillai,51,F,0
1345,1229,Manjunath Murthy,17,M,0
1346,1230,Mamatha Sharma,32,F,0
1347,1231,Suma Bhat,23,F,0
1348,1232,Prakash Bhat,39,M,0
1349,1233,Basavaraj Murthy,49,M,0
1350,1234,Rekha Pillai,60,F,0
1351,1235,Mamatha Naik,46,F,1
1352,1236,Geetha Raju,32,F,0
1353,1237,Srinivas Murthy,40,M,0
1354,1238,Santosh Bhat,59,M,0
1355,1238,Vinitha Gowda,58,F,0
1356,1239,Lakshmi Reddy,27,F,0
1357,1240,Rajesh Bhat,21,M,0
1358,1241,Prakash Reddy,18,M,0
1359,1242,Usha Nair,37,F,0
1360,1242,Kavitha Swamy,42,F,0
1361,1243,Vinitha Murthy,26,F,1
1362,1244,Prakash Pillai,21,M,0
1363,1244,Basavaraj Pillai,56,M,0
1364,1245,Naveen Rao,44,M,0
1365,1246,Kavitha Naik,50,F,0
1366,1247,Lakshmi Pillai,53,F,0
1367,1248,Santosh Shetty,5,M,0
1368,1249,Kavitha Naik,47,F,0
1369,1250,Girish Sharma,22,M,0
1370,1251,Ramesh Hegde,22,M,0
1371,1252,Meena Shetty,30,F,0
1372,1253,Mamatha Pillai,52,F,0
1373,1254,Prakash Pillai,47,M,0
1374,1255,Ramesh Kumar,41,M,0
1375,1256,Shivaraj Patil,25,M,0
1376,1257,Kavitha Reddy,52,F,0
1377,1257,Mamatha Gowda,22,F,0
1378,1258,Ravi Patil,65,T,0
1379,1259,Basavaraj Pillai,51,M,0
1380,1260,Ganesh Shetty,34,M,0
1381,1261,Suresh Bhat,18,M,0
1382,1262,Suma Bhat,31,F,0
1383,1263,Basavaraj Sharma,38,M,0
1384,1264,Girish Swamy,39,M,0
1385,1265,Meena Nair,57,F,0
1386,1266,Venkatesh Reddy,34,M,0
1387,1267,Naveen Bhat,31,M,0
1388,1268,Srinivas Kumar,27,M,0
1389,1269,Ganesh Naik,49,M,0
1390,1269,Shivaraj Raju,46,M,0
1391,1270,Mahesh Hegde,40,M,0
1392,1271,Mahesh Murthy,20,M,0
1393,1272,Meena Swamy,43,F,0
1394,1272,Meena Pillai,22,F,0
1395,1273,Rajesh Hegde,29,M,0
1396,1274,Vinitha Bhat,18,F,0
1397,1275,Shivaraj Rao,58,M,0
1398,1276,Geetha Naik,31,F,0
1399,1277,Suma Rao,41,F,0
1400,1278,Harish Nair,45,M,0
1401,1279,Shobha Pillai,28,F,0
1402,1280,Meena Gowda,22,F,0
1403,1281,Dinesh Kumar,30,M,0
1404,1282,Pushpa Nair,37,F,0
1405,1283,Ganesh Patil,42,M,0
1406,1284,Ravi Hegde,26,M,0
1407,1285,Savitha Swamy,25,F,0
1408,1286,Shobha Kumar,31,F,0
1409,1287,Anitha Nair,45,F,0
1410,1288,Suma Kumar,28,F,0
1411,1289,Savitha Bhat,29,F,0
1412,1290,Dinesh Gowda,39,M,0
1413,1291,Venkatesh Naik,32,M,0
1414,1291,Shobha Bhat,26,F,0
1415,1292,Meena Patil,30,F,0
1416,1293,Meena Bhat,35,F,0
1417,1294,Geetha Raju,75,F,0
1418,1295,Venkatesh Hegde,24,M,0
1419,1296,Pushpa Kumar,7,F,0
1420,1296,Savitha Shetty,40,F,0
1421,1297,Meena Murthy,44,F,0
1422,1298,Anitha Bhat,38,F,0
1423,1299,Manjunath Nair,38,M,0
1424,1300,Geetha Gowda,61,F,0
1425,1301,Naveen Pillai,46,M,0
