ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
605,605,Dipta Ghose,38,1,1,1,F
606,606,Hema Pandya,24,4,2,1,M
607,607,Veda Handa,36,1,1,2,M
608,608,Arya Misra,47,4,1,1,F
609,609,Chameli Mani,26,2,1,2,M
610,610,Kavitha Reddy,35,3,2,2,M
611,611,Manjunath Nair,60,4,1,1,F
612,612,Kumar Murthy,23,4,1,2,M
613,613,Hemani Dhingra,33,1,1,6,M
614,614,Brijesh Mani,58,7,1,4,M
615,615,Lakshmi Murthy,37,4,1,1,F
616,616,Varenya Kala,47,1,1,2,M
617,617,Suresh Kumar,29,1,1,1,F
618,618,Shobha Rao,26,1,1,5,M
619,619,Suma Kumar,50,7,2,7,F
620,620,Shobha Swamy,25,4,1,1,M
621,621,Vinitha Murthy,47,1,2,1,M
622,622,Asha Rao,22,1,2,7,M
623,623,Santosh Gowda,18,4,1,7,M
624,624,Vansha Iyengar,50,6,2,1,F
625,625,Basavaraj Raju,30,1,1,3,F
626,626,Lakshmi Naik,47,7,1,3,F
627,627,Savitha Gowda,24,7,3,2,F
628,628,Naveen Hegde,52,2,1,4,F
629,629,Quincy Mann,38,2,1,8,M
630,630,Aditya Misra,29,1,1,6,F
631,631,Gautami Mane,33,4,1,6,F
632,632,Wakeeta Desai,44,7,1,7,M
633,633,Meena Bhat,49,3,1,3,M
634,634,Prakash Raju,23,4,1,4,F
635,635,Rekha Gowda,43,1,1,2,M
636,636,Santosh Kumar,18,3,2,4,F
637,637,Meena Murthy,24,1,1,9,F
638,638,Suma Nair,50,1,1,3,M
639,639,Nandini Chandran,22,3,1,4,F
640,640,Logan Sood,31,3,1,2,F
641,641,Naveen Hegde,50,6,1,2,F
642,642,Leela Keer,18,9,1,3,M
643,643,Amara Narayan,46,3,1,4,M
644,644,Geetha Rao,60,3,1,1,M
645,645,Warinder Bhatia,21,5,3,5,F
646,646,Udyati Mohanty,42,5,1,6,M
647,647,Nidra Thakkar,44,7,1,2,F
648,648,Jacob Merchant,47,4,1,5,F
649,649,Srinivas Shetty,37,4,1,1,F
650,650,Mamatha Nair,43,8,1,2,F
651,651,Anitha Shetty,25,5,2,2,F
652,652,Savitha Bhat,52,5,1,1,F
653,653,Srinivas Patil,25,3,1,3,F
654,654,Kumar Swamy,32,5,1,3,M
655,655,Meena Hegde,49,4,1,3,M
656,656,Mamatha Naik,19,5,1,6,F
657,657,Prakash Gowda,35,4,1,2,M
658,658,Gavin Uppal,35,4,1,2,M
659,659,Christopher Setty,51,2,1,2,M
660,660,Yochana Sagar,23,1,1,2,F
661,661,Dalbir Shere,56,8,1,6,M
662,662,Girish Rao,31,3,1,1,M
663,663,Srinivas Patil,34,7,2,4,F
664,664,Mahesh Reddy,28,1,1,6,F
665,665,Suresh Shetty,47,1,1,4,M
666,666,Urmi Balay,27,3,1,1,M
667,667,Asha Shetty,31,1,1,7,M
668,668,Geetha Patil,39,5,1,1,M
669,669,Saumya Purohit,18,4,1,2,F
670,670,Savitha Swamy,46,2,1,2,M
671,671,Srinivas Murthy,38,2,1,4,M
672,672,Maya Wadhwa,36,1,1,5,F
673,673,Udant Aggarwal,59,1,1,2,M
674,674,Shobha Patil,30,5,1,5,T
675,675,Naveen Nair,19,9,1,2,F
676,676,Suma Reddy,25,1,1,3,M
677,677,Asha Patil,63,2,2,3,M
678,678,Mahesh Rao,26,2,3,3,M
679,679,Wridesh Jhaveri,21,2,1,5,M
680,680,Harrison Bandi,43,1,1,6,M
681,681,Chanakya Konda,44,5,1,2,M
682,682,Neelima Sarna,70,1,1,5,M
683,683,Teerth Bhalla,43,5,1,3,F
684,684,Yahvi Mann,18,7,1,1,M
685,685,Manjunath Gowda,24,3,2,2,M
686,686,Asha Kumar,18,8,1,7,M
687,687,Odika Mital,35,8,1,2,F
688,688,Kumar Nair,46,1,1,5,F
689,689,Suma Patil,55,4,1,4,M
690,690,Kavitha Gowda,45,1,1,2,M
691,691,Ganesh Bhat,57,8,1,2,T
692,692,Charita Puri,45,6,1,5,M
693,693,Ganesh Hegde,18,1,1,3,M
694,694,Charita Dhawan,23,4,1,5,F
695,695,Dalbir Sachar,31,2,2,5,M
696,696,Naresh Rao,34,1,1,3,F
697,697,Rajesh Bhat,40,2,1,1,M
698,698,Suresh Shetty,48,2,1,8,M
699,699,Naveen Reddy,30,9,2,2,F
700,700,Charan Loyal,41,1,1,2,F
701,701,Vinitha Bhat,38,8,1,5,M
702,702,Suresh Kumar,49,4,1,5,M
703,703,Gaurangi Mitter,37,1,1,1,M
704,704,Usha Reddy,19,4,1,3,M
705,705,Varenya Kibe,43,2,1,1,F
706,706,Kumar Pillai,50,1,1,5,M
707,707,Naresh Raju,51,5,1,3,M
708,708,Jagrati Morar,63,1,2,1,M
709,709,Pushpa Hegde,22,1,1,6,F
710,710,Anitha Naik,38,7,1,4,M
711,711,Shobha Hegde,28,3,1,5,M
712,712,Meena Patil,18,1,1,4,F
713,713,Timothy Dhingra,18,1,1,2,F
714,714,Advika Sahni,47,6,1,2,F
715,715,Michael Hayre,43,5,1,5,F
716,716,Victor Raghavan,26,4,1,3,M
717,717,Xalak Nazareth,29,8,1,6,F
718,718,Vrinda Swaminathan,32,4,1,5,M
719,719,Om Pandey,49,4,1,4,M
720,720,Mahesh Patil,28,2,1,5,M
721,721,Shobha Reddy,24,1,2,6,F
722,722,Naresh Gowda,42,3,1,8,M
723,723,Ravi Swamy,45,5,1,5,M
724,724,Harish Murthy,18,4,1,2,F
725,725,Tejas Tiwari,35,1,1,6,F
726,726,Kumar Pillai,39,3,1,4,M
727,727,Meena Shetty,37,6,1,1,M
728,728,Nisha Arora,55,1,1,3,M
729,729,Usha Hegde,20,5,1,1,F
730,730,Anay Thakkar,29,6,1,1,F
731,731,Shivaraj Patil,38,3,1,1,F
732,732,Manthan Khosla,45,1,1,6,M
733,733,Vinitha Naik,18,2,1,9,F
734,734,Usha Raju,56,1,1,2,F
735,735,Ganesh Kumar,34,2,1,6,M
736,736,Upkaar Mital,35,4,1,1,M
737,737,Basavaraj Shetty,36,5,1,1,M
738,738,Ladli Purohit,36,2,1,4,M
739,739,Mamatha Gowda,53,1,1,3,M
740,740,Santosh Reddy,45,1,1,2,M
741,741,Garima Chandran,18,8,1,8,M
742,742,Victor Kakar,51,3,1,1,M
743,743,Shobha Kumar,45,2,1,5,M
744,744,Anitha Raju,43,4,1,3,F
745,745,Divya Babu,51,2,1,5,M
746,746,Suresh Murthy,25,2,1,2,M
747,747,Chandani Gaba,55,4,1,2,F
748,748,Lopa Zachariah,45,5,2,2,M
749,749,Anitha Bhat,39,5,1,8,M
750,750,Xiti Pal,24,6,1,1,F
751,751,Anitha Patil,47,3,1,5,M
752,752,Faqid Oak,27,5,1,1,F
753,753,Suresh Reddy,35,3,2,2,M
754,754,Venkatesh Rao,21,4,4,1,M
755,755,Venkatesh Raju,18,8,1,2,F
756,756,Basavaraj Rao,48,2,1,1,F
757,757,Naveen Raju,49,1,2,6,F
758,758,Dinesh Gowda,53,1,2,2,M
759,759,Kavitha Naik,52,1,1,6,F
760,760,Edhitha Patel,22,1,1,2,F
761,761,Mamatha Murthy,50,2,1,1,F
762,762,Sai Parsa,58,1,2,4,M
763,763,Praveen Naik,18,1,1,8,M
764,764,Rachit Sankar,18,1,1,6,F
765,765,Asha Patil,18,1,1,1,M
766,766,Atharv Chakraborty,22,8,1,2,F
767,767,Harish Gowda,18,2,1,1,M
768,768,Advik Manne,31,2,1,3,F
769,769,Praveen Gowda,58,4,1,2,M
770,770,Omkaar Rai,45,2,1,2,M
771,771,Mamatha Bhat,44,7,1,7,F
772,772,Amrita Tailor,51,1,1,5,M
773,773,Dev Ganesh,18,3,3,1,F
774,774,Anya Sama,18,1,1,3,M
775,775,Meena Naik,54,4,1,3,F
776,776,Zayan Koshy,28,3,1,2,M
777,777,Santosh Pillai,44,1,1,5,M
778,778,Krishna Modi,30,1,4,1,M
779,779,Kavitha Pillai,18,1,1,3,M
780,780,Prakash Hegde,41,8,1,9,F
781,781,Savitha Rao,59,1,2,8,F
782,782,Ekani Iyer,58,2,1,5,M
783,783,Dipta Goel,48,2,1,5,F
784,784,Eiravati Manne,42,3,1,3,M
785,785,Xavier Nanda,27,4,1,1,M
786,786,Avni Ramaswamy,27,9,1,9,M
787,787,Usha Rao,33,7,2,4,M
788,788,Avi Shenoy,52,1,1,2,F
789,789,Srinivas Sharma,33,10,2,1,F
790,790,Nilima Tata,28,2,1,10,M
791,791,Chavvi Khurana,40,1,1,1,F
792,792,Mitesh Sampath,26,9,1,6,M
793,793,Prakash Nair,36,3,1,2,M
794,794,Nandini Warrior,33,2,1,2,F
795,795,Balhaar Parsa,38,3,1,4,M
796,796,Manjunath Kumar,50,5,1,6,T
797,797,Ojas Basu,46,4,1,2,F
798,798,Suma Naik,18,1,1,2,M
799,799,Advaith Chaudhari,43,3,1,1,F
800,800,Prakash Gowda,51,4,1,6,F
801,801,Sanaya Prasad,52,1,1,2,M
802,802,Naveen Pillai,18,6,1,4,F
803,803,Hemani Bakshi,50,8,1,2,F
804,804,Henry Merchant,32,1,1,5,F
805,805,Shobha Pillai,21,3,1,6,F
806,806,Rekha Murthy,43,2,1,6,F
807,807,Tamanna Jhaveri,46,3,1,3,M
808,808,Lakshmi Naik,24,4,1,1,M
809,809,Raksha Sethi,59,4,1,2,M
810,810,Savitha Reddy,25,5,2,2,F
811,811,Rekha Murthy,30,5,1,1,M
812,812,Srinivas Pillai,48,2,1,2,M
813,813,Suma Raju,36,2,1,4,F
814,814,Venkatesh Swamy,39,4,1,4,M
815,815,Praveen Hegde,19,5,1,1,M
816,816,Quincy Sankaran,31,3,1,1,F
817,817,Ayush Hora,18,1,1,6,M
818,818,Geetha Hegde,37,1,1,1,M
819,819,Tanish Jha,52,6,1,3,M
820,820,Dev Chaudry,65,2,1,1,M
821,821,Geetha Naik,29,5,1,6,M
822,822,Tanvi Comar,39,2,3,1,F
823,823,Ganesh Rao,38,3,1,2,F
824,824,Lipika Ramanathan,45,5,1,2,F
825,825,Mamatha Naik,47,5,1,1,M
826,826,Shivaraj Naik,20,4,1,6,F
827,827,Krish Munshi,67,3,1,4,F
828,828,Kavitha Sharma,22,2,1,7,F
829,829,Pushpa Rao,23,2,1,2,M
830,830,Ravi Rao,43,6,1,1,F
831,831,Asha Raju,31,2,1,3,F
832,832,Quincy Sur,43,4,1,3,F
833,833,Ojas Suri,38,3,2,3,M
834,834,Ravi Shetty,80,4,1,5,F
835,835,Rekha Sharma,53,8,2,6,F
836,836,Shivaraj Reddy,59,3,1,8,F
837,837,Robert Rajagopalan,43,1,1,2,M
838,838,Basavaraj Patil,53,3,2,3,F
839,839,Sachi Suresh,49,5,1,3,F
840,840,Fitan Balasubramanian,45,4,2,6,F
841,841,Brinda Bali,49,4,2,8,M
842,842,Ganesh Patil,24,3,1,2,M
843,843,Usha Sharma,40,3,2,9,M
844,844,Srinivas Rao,43,2,1,4,M
845,845,Amrita Peri,18,5,1,8,M
846,846,Naveen Gowda,60,1,1,2,F
847,847,Ganesh Sharma,32,5,1,2,M
848,848,Naresh Nair,36,2,1,6,M
849,849,Naveen Sharma,47,6,1,4,M
850,850,Girish Naik,42,6,1,8,F
851,851,Indali Sangha,48,1,1,1,M
852,852,Liam Jhaveri,55,4,3,8,F
853,853,Dinesh Naik,56,5,1,3,M
854,854,Suma Naik,18,5,1,5,M
855,855,Meena Rao,37,1,1,3,F
856,856,Venkatesh Sharma,30,3,1,4,M
857,857,Usha Naik,37,1,1,5,F
858,858,Zaid Dhingra,21,4,1,2,M
859,859,Suma Sharma,37,3,1,2,F
860,860,Lucky Luthra,67,2,1,6,F
861,861,Manjunath Naik,40,2,1,3,M
862,862,Girik Rau,50,4,2,7,F
863,863,Jyoti Sha,46,6,1,8,M
864,864,Falak Agate,34,3,1,4,F
865,865,Praveen Gowda,18,4,1,3,M
866,866,Mamatha Bhat,55,1,1,1,M
867,867,Siddharth Talwar,18,1,1,1,F
868,868,Vinitha Shetty,36,2,3,3,M
869,869,Kalpit Sundaram,26,1,2,4,F
870,870,Chanakya Batra,25,2,1,3,F
871,871,Mahesh Pillai,27,2,2,3,F
872,872,Nakul Sastry,19,2,3,8,F
873,873,Kumar Swamy,48,1,1,3,F
874,874,Kevin Mittal,23,8,1,3,M
875,875,Anusha Chander,37,1,2,3,M
876,876,Suresh Reddy,44,1,1,4,M
877,877,Noah Ben,36,4,1,7,F
878,878,Mahesh Reddy,19,2,1,6,M
879,879,Gavin Chandran,29,4,1,2,M
880,880,Girish Naik,47,2,1,7,F
881,881,Asha Raju,42,2,1,6,F
882,882,Kumar Patil,57,8,1,2,F
883,883,Manjunath Shetty,41,2,2,2,M
884,884,Meena Sharma,35,8,1,6,F
885,885,Mamatha Reddy,65,1,1,1,F
886,886,Mahesh Hegde,71,4,1,3,F
887,887,Santosh Gowda,50,6,2,1,M
888,888,Basavaraj Kumar,35,8,1,2,M
889,889,Dinesh Hegde,35,1,1,7,F
890,890,Mamatha Rao,66,1,3,3,M
891,891,Srinivas Hegde,34,2,1,4,M
892,892,Gabriel Chaudhry,55,3,1,2,F
893,893,Jatin Rajagopalan,45,3,1,2,M
894,894,Rajesh Swamy,41,7,2,4,F
895,895,Pushpa Kumar,20,6,2,3,F
896,896,Anitha Patil,43,2,1,1,M
897,897,Ganesh Murthy,38,2,1,2,F
898,898,Manya Merchant,46,2,1,2,M
899,899,Pushpa Swamy,41,5,2,2,M
900,900,Isaiah Khosla,41,2,1,1,F
901,901,Ekavir Wable,36,2,1,1,M
902,902,Jalsa Nadig,43,1,1,9,M
903,903,Savitha Gowda,18,1,1,5,M
904,904,Shivaraj Naik,27,2,1,6,F
905,905,Basavaraj Hegde,28,6,1,5,F
906,906,Savitha Naik,43,2,1,3,M
907,907,Darpan Rao,38,2,2,1,F
908,908,Asha Shetty,37,8,1,1,F
909,909,Neelima Butala,18,1,4,1,F
910,910,Arunima Chacko,33,7,2,5,M
911,911,Farhan Vaidya,58,1,1,3,M
912,912,Nachiket Yadav,29,5,2,7,M
913,913,Prakash Pillai,35,1,1,2,F
914,914,Rajeshri Khare,43,6,1,7,F
915,915,Yash Chadha,39,7,1,6,F
916,916,Shivaraj Nair,46,3,1,2,F
917,917,Girish Kumar,36,8,2,1,F
918,918,Advik Devan,34,5,1,1,M
919,919,Anitha Murthy,21,6,1,3,F
920,920,Ramesh Gowda,66,2,1,1,F
921,921,Asha Shetty,40,1,3,3,M
922,922,Naresh Swamy,36,3,1,4,F
923,923,Shobha Kumar,18,3,1,7,M
924,924,Adya Bose,52,2,1,2,M
925,925,Tamanna Vaidya,35,3,3,5,F
926,926,Kavitha Kumar,56,9,1,9,F
927,927,Mamatha Pillai,24,3,1,1,F
928,928,Suresh Hegde,39,4,2,2,M
929,929,Girish Naik,46,5,1,10,F
930,930,Srinivas Swamy,36,2,1,3,M
931,931,Urmi Patla,18,3,1,7,F
932,932,Mason Gola,28,8,1,6,M
933,933,Basavaraj Pillai,20,4,1,2,M
934,934,Savitha Hegde,43,8,1,3,M
935,935,Dinesh Swamy,29,4,1,1,M
936,936,Mamatha Reddy,18,2,1,3,M
937,937,Praneel Kapoor,25,8,1,2,F
938,938,Nandini Biswas,46,4,1,8,M
939,939,Ravi Murthy,19,2,1,3,F
940,940,Ganesh Gowda,45,7,1,1,M
941,941,Jyoti Iyer,25,4,1,2,M
942,942,Naveen Rao,35,1,1,7,M
943,943,Jyoti Tak,49,2,1,1,M
944,944,Yatan Dora,32,4,1,6,M
945,945,Nimrat Bajwa,25,8,1,3,F
946,946,Harish Rao,49,2,1,3,M
947,947,Aarav Puri,21,1,1,3,M
948,948,Naveen Bhat,36,1,1,8,M
949,949,Oni Swamy,59,7,1,2,M
950,950,Shivaraj Raju,33,2,2,1,M
951,951,Caleb Kata,30,4,1,1,M
952,952,Kashish Shanker,35,2,1,9,M
953,953,Girish Tiwari,18,2,1,1,M
954,954,Vinitha Swamy,40,8,1,3,M
955,955,Harish Raju,33,8,1,5,M
956,956,Santosh Sharma,44,1,1,1,F
957,957,Vinitha Pillai,45,1,1,2,F
958,958,Kavitha Reddy,21,1,1,1,F
959,959,Shobha Rao,46,4,1,2,M
960,960,Naveen Raju,48,4,1,1,M
961,961,Nitesh Sengupta,33,3,1,6,M
962,962,Dipta Ray,28,2,1,2,F
963,963,Dinesh Rao,76,2,1,6,F
964,964,Mahesh Patil,31,1,1,3,M
965,965,Mahesh Nair,46,8,1,2,F
966,966,Usha Raju,50,5,1,9,M
967,967,Falak Divan,30,2,1,3,M
968,968,Suma Naik,21,1,1,1,F
969,969,Yochana Bawa,74,4,1,3,F
970,970,Abha Ghosh,24,5,1,9,F
971,971,Geetha Hegde,33,1,2,1,M
972,972,Girindra Shere,29,1,1,6,M
973,973,Shobha Reddy,39,1,1,2,F
974,974,David Kapadia,44,1,1,2,F
975,975,Rudra Rattan,52,4,2,2,F
976,976,Lakshmi Raju,42,6,2,6,M
977,977,Anthony Bhattacharyya,46,8,1,2,F
978,978,Sachi Dave,28,2,1,7,M
979,979,Garima Das,34,4,1,2,M
980,980,Triya Bedi,36,1,1,6,F
981,981,Mahesh Bhat,38,7,1,3,F
982,982,Praveen Reddy,20,3,1,5,F
983,983,Orinder Pandya,44,3,1,3,F
984,984,Ravi Shetty,45,2,1,3,F
985,985,Vinitha Kumar,53,8,1,2,M
986,986,Srinivas Kumar,41,5,1,2,M
987,987,Nisha Srinivas,48,8,1,9,F
988,988,Usha Patil,45,4,1,7,F
989,989,Mahesh Hegde,61,3,1,1,M
990,990,Zaid Bahl,20,2,1,7,M
991,991,Jagrati Srinivasan,28,1,1,6,M
992,992,Hemangini Thakkar,43,3,1,6,F
993,993,Asha Kumar,37,4,2,2,F
994,994,Atharv Nagar,25,2,2,7,M
995,995,Savitha Bhat,32,10,1,2,M
996,996,Urmi Wagle,34,6,1,8,M
997,997,Vinitha Raju,31,3,1,5,F
998,998,Kavitha Reddy,39,1,1,6,M
999,999,Meena Nair,37,2,1,2,M
1000,1000,Girish Naik,45,3,1,8,M
1001,1001,Suresh Hegde,56,3,2,2,M
1002,1002,Ayaan Pandey,48,6,1,4,M
1003,1003,Basavaraj Swamy,41,1,2,1,F
1004,1004,Srinivas Shetty,38,4,1,3,M
1005,1005,Gautam Bhalla,40,6,1,1,M
1006,1006,Rekha Gowda,27,3,1,2,M
1007,1007,Lakshmi Sharma,30,6,3,3,M
1008,1008,Harish Raju,34,1,1,3,F
1009,1009,Pushpa Shetty,45,1,1,6,M
1010,1010,Mahesh Nair,37,1,1,5,M
1011,1011,Meena Rao,40,8,2,5,F
1012,1012,Mamatha Nair,18,1,1,3,M
1013,1013,Shobha Murthy,32,5,1,2,M
1014,1014,Srinivas Patil,47,4,1,6,F
1015,1015,Lakshmi Nair,27,6,1,3,F
1016,1016,Udant Gill,44,3,1,1,F
1017,1017,Damyanti Menon,59,2,2,6,M
1018,1018,Peter Agarwal,29,1,1,5,M
1019,1019,Bachittar Gopal,49,3,2,2,M
1020,1020,Lakshmi Nair,56,2,1,4,F
1021,1021,Rajesh Nair,60,1,1,7,M
1022,1022,Lakshmi Bhat,31,3,1,3,F
1023,1023,Mahesh Murthy,29,1,1,1,M
1024,1024,Lakshmi Rao,29,1,1,2,F
1025,1025,Meena Murthy,40,2,1,6,M
1026,1026,Inaya Kunda,79,4,1,3,M
1027,1027,Aarav Bava,25,8,1,1,M
1028,1028,Prakash Pillai,51,2,1,7,M
1029,1029,Rekha Sharma,38,5,1,7,F
1030,1030,Suresh Naik,68,1,1,4,F
1031,1031,Varenya Kar,49,1,1,2,F
1032,1032,Savitha Rao,48,3,1,2,F
1033,1033,Chaitaly Bahri,22,7,1,2,M
1034,1034,Manjunath Patil,27,1,1,8,M
1035,1035,Hema Garde,28,1,1,5,M
1036,1036,Vinitha Pillai,35,10,1,5,F
1037,1037,Girish Hegde,52,1,2,10,M
1038,1038,Raagini Gala,28,5,1,5,F
1039,1039,Naksh Bera,33,1,1,2,M
1040,1040,Vinitha Gowda,49,5,1,3,F
1041,1041,Prakash Swamy,19,1,1,3,F
1042,1042,Anitha Reddy,18,5,1,2,F
1043,1043,Venkatesh Naik,28,1,2,5,F
1044,1044,Vritti Dube,23,2,1,2,M
1045,1045,Pushpa Patil,45,3,1,3,M
1046,1046,Gagan Menon,40,7,1,1,F
1047,1047,Praveen Rao,26,8,1,2,M
1048,1048,Samuel Garde,54,2,1,5,M
1049,1049,Srinivas Patil,27,1,2,5,M
1050,1050,Geetha Hegde,38,3,1,6,M
1051,1051,Vrinda Lanka,30,1,1,1,M
1052,1052,Lila Goyal,33,1,2,8,M
1053,1053,Anitha Swamy,18,9,1,5,F
1054,1054,Kavitha Gowda,44,5,1,4,F
1055,1055,Ria Shroff,30,4,1,3,M
1056,1056,Vinitha Rao,42,2,1,5,M
1057,1057,Matthew Chatterjee,21,5,2,5,F
1058,1058,Hemangini Sachdev,20,4,1,1,M
1059,1059,Geetha Gowda,40,1,4,3,M
1060,1060,Rajesh Naik,49,1,1,1,F
1061,1061,Chandani Brar,51,5,1,6,M
1062,1062,Shivaraj Swamy,50,1,1,2,F
1063,1063,Jai Sen,18,3,2,7,M
1064,1064,Anitha Bhat,20,2,1,3,M
1065,1065,Meena Pillai,18,2,1,4,M
1066,1066,Rekha Swamy,50,7,1,5,F
1067,1067,Manbir Kuruvilla,38,4,2,5,M
1068,1068,Girish Murthy,52,4,1,6,M
1069,1069,Mekhala Nanda,57,8,1,2,M
1070,1070,Praveen Nair,34,4,2,3,M
1071,1071,Oni Chowdhury,18,4,1,3,T
1072,1072,Mason Divan,51,4,1,3,F
1073,1073,Hitesh Chaudhuri,18,1,1,3,M
1074,1074,Hemangini Roy,35,1,1,2,M
1075,1075,Leela Sunder,56,1,1,2,M
1076,1076,Ravi Raju,34,2,1,3,M
1077,1077,Suresh Murthy,19,5,1,2,F
1078,1078,Mahesh Pillai,18,1,1,2,F
1079,1079,Wazir Bawa,69,1,1,6,F
1080,1080,Meena Naik,39,4,1,3,M
1081,1081,Naveen Gowda,37,3,1,5,M
1082,1082,Srinivas Bhat,33,5,1,4,F
1083,1083,Asha Raju,41,3,1,2,F
1084,1084,Saanvi Nagi,25,8,1,1,M
1085,1085,Suma Swamy,18,1,1,5,F
1086,1086,Asha Pillai,70,1,1,3,F
1087,1087,Mamatha Reddy,32,3,1,3,F
1088,1088,Dinesh Gowda,49,3,1,1,F
1089,1089,Mahesh Murthy,44,8,1,2,M
1090,1090,Krishna Viswanathan,62,1,1,3,F
1091,1091,Manjunath Kumar,54,1,1,1,M
1092,1092,Shobha Bhat,49,9,2,1,F
1093,1093,Prakash Reddy,28,5,1,2,M
1094,1094,Meena Swamy,49,3,1,5,F
1095,1095,Geetha Reddy,53,7,1,8,M
1096,1096,Jatin Balasubramanian,49,9,3,1,M
1097,1097,Basavaraj Rao,51,3,1,4,F
1098,1098,Meena Patil,44,5,1,4,M
1099,1099,Hemangini Gade,54,1,1,5,M
1100,1100,Mamatha Murthy,45,7,1,3,F
1101,1101,Libni Bawa,38,3,2,2,M
1102,1102,Tanish Kant,28,4,1,7,M
1103,1103,Manjunath Rao,18,4,2,7,M
1104,1104,Suma Hegde,36,1,1,6,F
1105,1105,Meena Sharma,49,1,1,1,M
1106,1106,Abhiram Kapur,18,6,1,1,M
1107,1107,Girish Shetty,38,3,1,7,M
1108,1108,Krisha Palla,22,4,1,1,M
1109,1109,Zayyan Kamdar,65,2,1,3,F
1110,1110,Chasmum Verma,42,1,1,3,F
1111,1111,Rajesh Patil,61,1,1,1,M
1112,1112,Meena Swamy,72,1,1,5,F
1113,1113,Mamatha Gowda,42,5,1,1,M
1114,1114,Aradhana Nair,19,5,1,1,F
1115,1115,Suma Swamy,58,5,1,5,M
1116,1116,Mason Varughese,44,5,1,2,F
1117,1117,Dakshesh Raval,51,4,1,3,M
1118,1118,Shobha Bhat,35,1,1,2,F
1119,1119,Ravi Rao,40,3,1,1,M
1120,1120,Ravi Reddy,48,1,1,2,M
1121,1121,Kavitha Rao,36,2,1,5,M
1122,1122,Ramesh Rao,35,3,1,8,M
1123,1123,Onkar Golla,41,6,2,1,M
1124,1124,Suresh Kumar,40,8,1,5,M
1125,1125,Aarna Goswami,36,2,1,5,F
1126,1126,Gaurav Kapadia,26,2,2,2,F
1127,1127,Udant Mohanty,35,8,1,1,M
1128,1128,Basavaraj Patil,18,1,2,4,M
1129,1129,Prakash Rao,30,1,1,9,M
1130,1130,Meena Patil,39,4,1,2,F
1131,1131,Mahesh Nair,35,1,1,5,F
1132,1132,Rekha Hegde,44,8,1,2,F
1133,1133,Prakash Patil,37,1,1,2,F
1134,1134,Kumar Raju,41,2,1,1,M
1135,1135,Srinivas Gowda,50,2,1,5,F
1136,1136,Pushpa Naik,42,1,2,9,F
1137,1137,Vinaya Natarajan,32,6,1,3,M
1138,1138,Dhriti Bhardwaj,51,5,1,7,M
1139,1139,Ravi Shetty,54,4,1,6,M
1140,1140,Om Dutt,18,8,1,2,F
1141,1141,Girish Patil,27,1,1,4,M
1142,1142,Pushti Raval,20,6,2,3,F
1143,1143,Pushpa Bhat,30,3,1,1,F
1144,1144,Baljiwan Walla,27,7,1,3,M
1145,1145,Ramesh Shetty,49,1,1,2,M
1146,1146,Rayaan Badami,18,1,1,1,F
1147,1147,Yuvraj Kara,20,2,1,4,F
1148,1148,Shivaraj Reddy,49,1,1,2,F
1149,1149,Meena Raju,40,4,1,1,F
1150,1150,Lakshmi Raju,44,3,1,2,M
1151,1151,Chanchal Mannan,36,4,2,2,M
1152,1152,Mamatha Pillai,57,1,1,2,M
1153,1153,Radha Desai,61,5,1,6,F
1154,1154,Vrishti Parmer,35,2,1,6,F
1155,1155,Vinitha Naik,51,1,1,1,M
1156,1156,Rajesh Naik,48,3,1,1,M
1157,1157,Kavitha Bhat,36,3,1,1,F
1158,1158,Girish Rao,35,2,1,2,M
1159,1159,Naresh Naik,35,3,2,1,F
1160,1160,Naresh Gowda,18,5,1,3,M
1161,1161,Chanakya D’Alia,29,3,1,8,M
1162,1162,Ravi Bhat,28,1,1,3,M
1163,1163,Kavitha Pillai,31,1,1,6,M
1164,1164,Dinesh Shetty,42,2,1,5,M
1165,1165,Osha Chaudhuri,31,3,1,4,M
1166,1166,Naveen Shetty,80,4,1,8,F
1167,1167,Savitha Shetty,24,1,1,6,F
1168,1168,Asha Pillai,25,4,1,3,M
1169,1169,Manjunath Kumar,68,3,1,1,M
1170,1170,Saksham Parmar,45,1,2,2,M
1171,1171,Chakrika Dyal,18,8,1,3,M
1172,1172,Vinitha Naik,20,1,1,1,F
1173,1173,Prakash Reddy,45,1,1,6,M
1174,1174,Agastya Chakraborty,29,6,1,3,F
1175,1175,Wakeeta Dixit,46,3,1,3,F
1176,1176,Ramesh Kumar,47,6,1,3,F
1177,1177,Anitha Gowda,26,3,1,2,T
1178,1178,Vinitha Swamy,34,4,1,5,F
1179,1179,Chandresh Chaudhry,54,5,2,1,M
1180,1180,Ganesh Murthy,34,6,1,3,M
1181,1181,Shobha Reddy,18,1,1,3,F
1182,1182,Girish Bath,34,4,1,2,M
1183,1183,Savitha Kumar,19,1,1,3,F
1184,1184,Ramesh Gowda,19,5,1,4,F
1185,1185,Girik Pradhan,54,2,1,2,F
1186,1186,Asha Reddy,28,1,1,1,M
1187,1187,Anitha Rao,40,2,1,2,M
1188,1188,Vinitha Sharma,31,1,1,5,M
1189,1189,Praveen Patil,35,1,1,2,M
1190,1190,Vinitha Naik,46,9,1,1,M
1191,1191,Omaja Subramanian,44,4,1,5,M
1192,1192,Lakshmi Sharma,28,8,1,8,F
1193,1193,Savitha Reddy,28,2,1,2,M
